"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"7c94f285ded751b12f73a5dcba1a0820e7321034534bac88e5d013cf810ae97e4bd5dd4aa3af395e2fd93048c6de807e32a637acce946d32ae362785e9d65fc634177a0d646875fd7a6500a4a4f6c0dc407619dc67b0171725fd25c49854f058bec2600849214444f11cfdf612b92210031a4ed8b8f5f52e644419a9ba4999378443729ebb90aa823944930e99c84e075c9e882c90b8d22827ad0dac0ed06b6de4fd955daf65cf8a89636b20e151efda8a05cc8bf67b2d42959cc22d15c5c2c54ad34c57daba9907e458b58bf311876d0dcde8ffef7e3087c66c4de753115ccb3c0187f39dec6fe70c535eb7e6d62ef1262be37cf0e09df6acbca352435a839d";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Aluno Regular";NA;"M"
"f0e5e4be341060f6ee8f478b0a505ef6c018db8ea7f70c10c3d943500056bde56f83f4498a048dc3ea7c16ac33fd94c078189571d2a518c2a1b6300d246e3adfbb787f3c09b98982090465a76975435b8f8b46032f1afac6466ea8776f938f0967a2bd02a788161033c9f18a6b25820ee15e125d7bf9c352f0f319241d71bfd0936ab4eb089ec0c9ff14965abca69089cb6fbaea1164a7dd13e2a4de20b071b100baf6f31a3de0a2e735fc1677ab38e487011c17ec280e033334f1df3a08a46e0732c9278a00777a2b4a4362c50d0fa3bd388e4dbb95c9183978d8bd5594e8ad6c7c8e34a4e5edd6cfb7922daf0de998921ea0db84100577e54bce7fca1700aa";"BAEC";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;4.9;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Aluno Regular";NA;"M"
"549aa8a121ddbc06972882679077644e4f1e551c3d7e1a068d6024e1948286a608ad7501146c25d8ca6b1058ee4f00cefa890f1f7d76ff54bbfdb33ff8a69fd230903af9322a836e80c928d9093ffe222066b19dc1a9a2b9ade04b19225596490d7552f43f200c6723b20d994827efd22826e0ea2269790c8e5f5639d1b492d7d75ebc1a9d5fa2acd9fa50c73ef81a811919f00fb5693a95ac1aba7f11b3f8c4c8d664f63b43064862f412a8e715264c55615f8892845a09cbae0e751b9dcba197d53f9eb0b8e2cb45c03f5fd6b4dcd7bc74029c6a7aa834661ac51c0bbe13cfa64f03ace823d990e7a2b1100759118c0810b9d13ccb1edd81ab8456d2451100";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Aluno Regular";NA;"M"
"8a9ab76ad2da12a638f90585b36a4b8e1cb9ae6e43a243f0a08bf716864dafdda80c1a074668256eb76a795906ac2e3adad50e544ce8d169552e8b8f92449a6690f4a383b91f1be6cda404abb02dfc185a922522c687917b1951578c23eb680338d4a1a95eb5280dfe7df75a33b59bc0a9325c0b7990d9b2a59b57d60a2b8f62f6c0a69c33b39a7c37b1284bc7818f48ba4bd119aab24429d8cc5983ecd780b6bce8cd735161c3039d0c93dc096851004adbaf307e8c6f7eba8e331922dffb83f363eecc1e74b3d86e4014b0151d3c5116876961227c8e8d6af4842a61b2da1226add0ef69e959797579797f48ff0c2df68a738c0d5de5d60016a3c21956db10";"BAEC";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.1;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Transf. Interna Por Reopção de Curso";2018;"M"
"7a80bc01c7104e8aae0afd24b07ae9fd95d341022891f1ce324ae7efb83edcca30b5271f76a2ab47cdbb3b692e2bdf0df3ca3956cfe9670d11d40c0da40f65e409ac908fc3efe0384bf86ca21461ed7abfc5a3abd2e15b9d1399275ba28fa250ed2956885b060f83536f99879d84902ce6a0ec641936f291c90edfedcda644df0d479c8d6db3386c9cdaf82352c3052487dce882fcd608f6e476f2b9adc4bf708264d331439c7ff620611e340aaf4e1a197e01396f4852b6a36ec38becf235edcb3b8f54b512e19c687b0efc990aa27755da28645c663f30b8214dcafa79c665886f863e8481e8d6524eddd2b34c588838c59f4c23b9d84a21b9212c754a0828";"BAEC";2018;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.3;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Transf. Interna Por Reopção de Curso";2018;"M"
"ac531bad240693b7a39a91df0259c7a02754440f674198c8af8e0abebb0ee42d4c6d704c04f4c4b03655f4fefe2f6b2d53f821db975bd5b42b04bbb05ba949ebbbacf5c46e92268bc6c93d1d10c934246052b4c28cdc2f8a11bfedf73fb225c5ea320c6dfae97a6167533888ee53341243c70b1ad8e359d7f865c2e1b36bc885283075f9a4018be15392da19cd47b5a283fca552b227b68072af324ddb579ba35fb42caf1ea832371a349077bc099572d94c045a6ccafef6903335a3a7c64bd3723b14105a5a4eb9dab6dfd4aa8f2173fa1d32f322e5ccb98e72d7a5bb9b5b8741044d8d4b1ae84572741cec8aba6e2785593bbaf768785775f839a033aab1ac";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Desligamento";2017;"M"
"95d2d60031031e45e0432f72a1c7e37466584df0e4886a86eb3191343ef21c6aead681bfab72e36421b439537c87630ad1eca3694d2f27fdd0fc99b7c89ba81e292ca37fc5d73b6f8df532dbc21ed635cf5be8ce57af41675a6b9e85d7d56458808e131dc6bee795ced2957870a7ab4aea42007345284654305b4dba559bd8c57840790e7439bd3fb4ff7c1c1471f182a775861161efddac38862cc190c4b9aa682ae9a2622b7af808a092f2509c30ad53e4ea95af2807a07a1c0907fc4570305dbca88e3aec8e6c39b1623716750e3ed03c4e3e58be4096902cd7f2ec28fbe3ee1069595e1d15a17c256ee05cb74f540d0017802b3cef01896d7dd008b6cdeb";"BAEC";2019;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Matrícula";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Aluno Regular";NA;"M"
"43bb565f17e215a117b63340013e8f649663b1a639b395ef6832b7c242e87ec73842971d06d31c13ba0a9c75dffe06f0946f75d5345b6bd1c975aa8e1c994ed96c8da3df86dd2d27fd1fe62e24a0cba224444458a2b1ea42d8fa6970715fcd7c8d253b85a5531274b808550fe0812a6a2fcb7bab7268061fb7e0bdc042559885bd85f225b943c69df7b99048ab994bba6a9f4025c32236d5d65f2bd6e172db2c585151596e82ee4c626af55195d6204c6878a007ac18646165a56dd890f3017ee216c00d98c6d908c3a77b0235466dc3b76f971d929d4d4b90ab0231e125deed4f2ad992b1eee3c134844abf473e2e2e710debbbb2da47626daab341464712aa";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Abandono";2016;"M"
"c26f98f6277a997b6e7f48d3223d9396bdd4702795bd17069d79a50c120929bdc787b0eaf6d3c55553af17b907bbaa6b12db27b20e6f7838272684c2846f4073d0087e2bb848410bf2fddb050d8aff659bd5c0c33cf3e9f419057e24b6c9581034d6a6748954a9e2dd06e4da9542d1fcc4feb064ee4a5bf9f3ec917b0db943e88f3de02ce3ac6c62cd41314f651259b2ab611b59163ecbd8911890ebe5b6b11f7ba478a296463fa678755484dafab3b3367956ded4e654bafc51e1b4b5ae520e99cdfaeacbdc37f34d7cb860ff3bccbaf322de31513c00e6d7798ee1550a6b601d7bfb4f6c087fff3f4d6504a8d4083e630f37a5becfa2c1f569d42fe142dee3";"BAEC";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Abandono";2018;"M"
"838a1b6c8418564118de6d77fb4632049a9837d3160a8bf4fc68e087bf95b84eccbd1695161bebdbf582d74b873309cc92a74af97961e3c816ffc7c3a83d3ee4b6be6a7bce089833602fbde5414699de2c6e8c818dfd7dc4706b764d8914e9b3f9048bd51fc602a7a1421b1750a1628a774b2d307947d2c02a6b47bf64e054c24efe1be1bd24e9ef57c04912641a5cfdc49190b09705865b46c66d3db509a94b1cea939414894acf1a1073290ec1219003d71c05e502eacc2737febabb23c301f8de55a4463561d7bc13edcb010db04f4dcfb905b2fbc28f0fbdec3052acf4b6977f5b02fcc7f39d69c545df0417f2fea6d4b1d2b5a5501a69d8c9ef9c4746fd";"BAEC";2015;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2015;"Aluno Regular";NA;"M"
"bed9ac64f8bef92135ecb33e5f64f831f49c5075deda9bc15535a5fe819a0ede2748ba1fa4a71a55387badb361719e1521d4194aeb2bb9fa2099782bd8335455f9f9eb98732bd140c8a57fd9c64699a6f304b7118ffd7d7b0cc3c591c09a620f2503aa51264dfced21f34e2e04fc3bee8c46954d167826873a72a0fdd052051eef86d47d6a80ca364cf07e43599593292200c9719cdbccab06704fa02f9edcf51852b57091272dba01fe63762791e82135a0b383889232a876d8e2b4e7fa7d29deb300750343de9ec0dc4a836a183c0b843f1ce4b9e56616f05e08445606459643e1a8f90c5facf3d5970c2a24e6c33d5880e5e35a19d3dc45e8b153763d7637";"BAEC";2017;"2. Semestre";"BA017528";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";NA;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2015;"Aluno Regular";NA;"M"
"97451e425fb77060465a266b0d00eb62c95a63f448f361e7fac3684e3f9f57af36392944150aa49e9829f1f43c262ed3cab190ad64a3166034103256994b81ea93883de51a4720d225b1d31f497be5377a8cb2888501f8a5fabbd5e5c0525cbda8a518802c2b92a217b38120dad4c696a9a9b678a493824ecd91e601c1db36374cf868efb70fc058211623becd207e081a88c3ea636f071bfa8dfd0478af3038485fa080f6d0fd98bce14d6a22881e92c3b4144ac7fa7b06f714a038ef8fbd63eb2601378787403d482ef56287e65b868f7c0eada1fcdf4aa30a63f0593c640ad0a48c5f8f6974c93473446a76a03d14ad3d8d310911fb0327bff0104f9458c0";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Portador de Diploma";2016;"Abandono";2016;"M"
"7b42cb059ac17b26924e709998298ceaffd1f853146fe31c7113f6959334bc5ae7fc52a639bfb5f05ba8b173cf98080bf7d80258837d52ed3d5a3223c41d31380d10e6c449ea5bfbd32c31ca34bc968476fc413b49ab741c84d2196a69291ff832bb5c6651421a0b2d5fd8014ac3bae5284fe9dcc0586f2756a5813ac16bad2059b9131eaede69436a61057ca1b747902e0ceeb75cf2f48b8cf857e564cbcc7cc6c5ef182a8ac4ed19a8a72f467bf2de19ecff4a659caad070bd682fc08a50ce71b9596ff1844a85c6ea0bba30061c9872deff878c11093e907f2cd64cb85b5a085636d6c551f3f1ed7346e212062d6d188765013cf0ea96bce5ed12d5226e87";"BAEC";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.3;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"aa2b71d8add1f25ea2e51a22ec69e1a5574ac0a0ff387403bf62f23d800f2d9777709f7f694d3eb0cd4f086f8b22152e92d2e178200441d4f16d054502b89956357ca086772c0923c23e4d2a13c7f76a047774174f05fa4d1aab82b44205a245a3c772fa21296dddf756388618e84896b24b54cc2a41147f370b5a9887b44b49751004847474bd5a684330d25e6a4ab1acaa6e7759bcfa56bcb0e3e5d3c6d7122d8e78ac56393dd54ed8c49447c8b2306a20bc7e2a4f15f49dc3d01f669269a9c10ffe3145f1fcc571200a67d237aa0294bbeba1cf40bd7acd51260392a326b33e86c5ffeaa3671cbaa0491df3dc1f60efdce6a5e9abbaccc5d439ad584f8ff6";"BAEC";2018;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.8;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"d2c4b6bf433533a22ac6046e355eace6d17790bcebd583376321b451f9a0586204071f9b49a9011adf1ff2b2171d057e8782802fef6f9ed34536eb32d69f5723648e1998a723c96af348ef0d1334060107028299965a7c85429a6de8bbe769555bab71aa98af251dab7ea03ebc4f3c69e53049763ce262fb25e4b1a58752c4c94c5c638674196f26bf84ab658f0ef3b3d0309be4215cd1326e45c825963bba86386253686e10ba174f4dffef9f62a1dd5c392fcb921be68ac5e2700e924ccbbdfdb69085b1e8ca554179760e6ecf6f07630eb8bc427923c3ff887a78d66a36ebfea0bf4562712b82bd5392f522c8f31fed2ca09ea01c11ff363eeb19b6d00cca";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"M"
"3b459d48d8bad19242a8f708aa6830df4993d30a4e0e1d520210a2e2e0aa3c94c41ecca18c8d48d1502af216e290ba544fb7a9a9c3d26357bf6092ee4a827ac719b02d04d66bf537f449963fae04665acb4f61fa44e238cdd42bcfbb19acc03927b1d72f51a7645c0bca9f9cb2b82bb3cd164c5391a7e545600e87f90e725ab35f62b6cc4c1ff5fad60082eb71b41cb545245961a5dad6498ca93ff42deaf6325676c522e90e7f1427c189cb9017e60666dbb6eaf21c32811430a4b89715681423fe73e00baecdbc9ee70759c221179ba14b922396d7cfa6aaa6fb0ad48a9509c4d6b4dfc1c961e42f5f19553f8dce9135bd1d8122f9e6f260a994de04e666fe";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"M"
"d3aa691c6f5c9e14f88a1d290cfa4b3fd58432c62cab51ba8fe32a731f88d9586bf9c98e1fb26b2f5ea17baa8112def6a30e8c2f3dbd253cd2598042bc858d86d817edf20750dc6279d4e6e948717d40b829a3620bd10c73bdd7502b80f14ff7ec5101c71758b0a5ddf14a58f28f5d4d7a12843789a002d6f90e28384f3749345d276e8df000cd3608f25e92085ac789b50616a7159336d8ec23172ae2d98e7e6e1320f702463d8c68bfadf78f45de0f9c2ae3e78f4eeb0094573c91b520fd09cbd138194c3ef7ff9bd9c9220931a1c3b84b8aa9b0ecf2882e0b03238cd0371eec51647c780bd17eee6cedbac56d48c61373216defff5c725d76a0abb2ff4d83";"BAEC";2017;"2. Semestre";"BA017528";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";NA;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"M"
"975a0b7e929dafa4d414f184257908627053061490d049b42a79012af6a898285b2683ae9cd2bc3f0c69ef94205889bd01c2e28531cb675422f70c57e67e25a47266e26215e8ef1f585be9219bea1ba53f2b31cdb5d3cba405db68d423c6f09129382252f79f7456021c03f3a4ae7c1047cb2986169397a97029211d45155904190714a10c470c94921b2b85d11a1dfcb8e852da7e737d8b7fc51ff7d61d90716d47453e647ebd37382c13c6380b3f178d348674b7d0b20d07758268cc1e3dd14c7e27509990dc7a4d8ebeda4002bde0116ec447544a880826adde7a383ac52a25426dcf60552ae77837279a7274beaae853c2679a863aa96bfda5148ef8b151";"BAEC";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.05;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"M"
"506251634d409526c998e80411192f057d9f16939cb6ff550798b6da259f76b0acb4595136a555dd24ffd6ca7aad9e7e33cc2764f0355b6c58cab1893b1089d50f0bd49ffb206916e9fa43b7a6abb0cace2c9fea293ac83eedbd3b22d23c18cabfd157a64230e6304fc31c935bc2b88c4e606bdaed26a6ab510222c0b07e6daafe88fa9c47486647fce6b24889738f2c5c8226689a35ec4de3f1623647048955583f289d453e607c93ec835dc5c51b00bcb3f6fc9809e0d08cfb3d424a89580c4ccc53fd6bda33ba2648528f95ce7131c160a3ef536b7018a7233378de89d53301ec99dd3d768d0bacfabb246054cbec694f60b51da348780b59be1c2719bf7d";"BAEC";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"8b7050b820d6b4e7c45496cbd4fb4d17a5768dd044beffe4901732e3373935db4f29fe189fe441b3936e3e92810a81a952e9448d5313aa885201a9e77ed30f41d6206cddef040022305198cdf345ea38d61c48e973c9e7c365c52c1565494d32d1c54523ccd8c9f4ea876ac6c8ddea569274c4ea82c86833fdd2ea213f42587b8c564b0a8a5b6c8d01d171d01269ae023616f41c1d46acb123d6839c4ce229fcdb9d5e360d8ee9696572441ccd37c62e3a1d8713909cd053fd635b269d87e5abca7f7f835fa1a788d48cfe9993feb7e29bd8439999f8e2c10768d82fb37139fefc6c07762f34eb44e440cb814570be38d5af18caf6d18b90e22119379f790505";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2019;"F"
"13415b95c78c0fdbd39e9faefee8bb466375d2a6cc915ce0c04cf8205cc1217d770e75e3a08b5855dd25069f4b605d03590f41d3c13ad95fa5ccfe5de734d20fd415355ca4449e0e551a39a9c3e38743f96f937c26a0a96e657e66ecba5600e33c2062064b7a01cbd8eee9503f68d4dccdc2406bc2ae8df791b6cb06f0a0a517cdc92f16b1ffb86bd8ae0f7f2da48a8b5862571f516ba66772b24a0f032a70747c42c70668345519bd80a98ceccd5218ac9f12fe18d921955e426f09adafea766f09ee16af71f2fbb6975b2e3d251fe8b87a8a71aa5c2e2bed50f0eeaa4b3c3db43049920fe48469f6d5b42bd027341fb2c4ad8a254cf4bb8de531455c8a40e9";"BAEC";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.1;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2018;"M"
"57a8f02e757428f71ff15654ced438ce4691f94155dfe1d3b189b486241ba2cd05289bb1e0b50ff14ed30b071a1900d30070a864d3038561db57ffba6efc201dab7246913c787d2539e1bc28eb49e112dd93c02e226a357bcca0812737d11d68757285a4f4ada65065699c22672725aee169e44faa889ee14b680788687625a6ae00ef7ae44d1cac799256ddcc08195c94002f57c0141433592e98676b87849b0551f908e31f50c0a71862b0df9d36a085d06b9f522b1701caab9693a9be5e2b5e5551b9451d6fd77c37fac0bbe6017127ce67ea89c6c05206fed3f0af8351e406a415dfc72e2fbb228c74992b0725edc2ef362fe56fc6f60e900773b237d991";"BAEC";2018;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.7;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"M"
"c9cd3630600959c5132812c1df7cd79f37c432fb5d41c93aab3e429a9ef78aa3b6d92e5d195e7f150adbdaacdec5d86caed195edca5a3a50bd2377d08886946fd8cf5a44796323d041c9ec7f01f35a69b2ee00defcf9e758da231f20cf485a456e4f58f997834826a31d1878af8e9dd85907bcc569c40928b103138cfbd718c63d243809f5d58177ecaad96f3c185865a5e165f1dc340acfbd3296bca63416d66833efdc8f84ec25be2a252e8e1957710f37e48cab48228739370b5fffd81a74e327ca92e0944118b52c34f2f87ebc2fe89a4a552d576ed724f0ae9290773bd566576a4591c98b758703f31322d5075c4b451614f3ca867c3ba9cd94709bb9d1";"BAEC";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2018;"M"
"74eb9e1fa1c5bd9b605a14316b1adb7a5a8e211fa33f662192d5182a8d422346b20836af4213dd2a10a1715240bf03bf72998b5e930b364cf9d69dbf338da83e5aa07e36b4a95b266f3a416c1808a449ccbc04ccb9a9f643fa4c76e63d151748dad90c874a3de293fc4afe055186a0062203d3fa0092456b22a3139ab724de9657abbd38f523a38e717dec4e85545e6083a655e9229511a8acffc0915f1031bb20a3b11025798b9ef42e6dc9f3b9cd1de50bba849b4f7e0490e0df8e421c39da91ece0dbccbb3920da8109930b4d3b6a31325c6e6fd99443463a5290c8292042dfc4567fb9149b99426bdd433ceac4ea1de928f4a4aab4715f099adb82e1f9e1";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2016;"Desligamento";2018;"M"
"55a86b1d31ccfca2f3192de4927ab6782e16f991884cd1a84e053d0e385a59f2f4155dfabb02bbb2d29adc19ca0cf765c75b8d076985578107e07eea65d513bbd1f7a3899f825b71fcd5a0a3a26e23c01a14675f1c14b5214881496ac19b40cad76f7b06c875d16b42f0912e57bdc5bbdc831fe0e67aefb1c3d02d06f3f4bd0c793aa3233809edcf91af88211193c3684ac51ae29374e7ff6549084afcbfbf6114644b342b575050e15da73ca8a1e9c98e8e7b2a43f30db1f2ab5519eb7a50c6de209d0ed857c69f8e1afe6f7235a785e7d0f6a7c7fc8291b279f9eb10945acbad9189e151749141d2061dd377785acf1f521446e3f9c64d8afe5354db5d3978";"BAEC";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2016;"Cancelamento";2019;"M"
"ed4b5d9bdfcfec07214733833566e8b36acde3f0e779c7bdf7699d6a4f2b2595554bc9dda02b8fd262b77b2adbb8ba4933687388715f0d00b5c83935e057af78ba79efee2eb3a702ea513059519eb055e7a159c1af8a7873055e527359e025376d7f3e438ac0f5b125ea1b8a80a399a9f78f9b2ffb94639de767bd033c449c891aeb7a98c04d09739372e73dbc195593e774678a7720dd12ba05cce8325dbbb8c7eeb1089d7b8cbd9a0df2b1d86fb634f94e04df590983fa9e9ceb76d5d8960e3bf8a2af17fe7c9a8b413af1a3ae2c9e487eb204dff845f1aec144bd1e7becdd60609a3a97d23d399b5f19e724b9a9c7ca4f949e6f2e6fa38e265239610652f2";"BAEC";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2016;"Aluno Regular";NA;"M"
"3257bbfac15fe52ff463be7888be9a8f2dab6daefe4858e36273473edea6de56b6272e588956aaa648da3001d1d8405d2bbb34e10a644aa1ea5316d795e1fcb0fec0f9811b04c5024bb5448b931580502d9c3c2c68eef0a407bb6a5055ad83434430d3fbeff11e2422bffe9e410e7d62888145929ac07b18031420eb4008e03b5fa76d1544a08cf5bfec0d94cf7fddab025f568e40cf9ee1d0532ea57b9ff4db5a50d7b54cd84ea9b68f1ee1e04f1d3f02c37c4541dc2792c9fff2d0b6c7c7d3ea176bacdc6220efe4f2969669ed9e1820a9ad963f2a027146135532d10f65b4094be86ab38b3d90a18ccc674772f732cbb2a896c7aa2d5e7a632f297129dfa4";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2016;"Desligamento";2018;"M"
"17d5cf36a72ae33f35530be8cb28efbbf9d2032144c8475544450ccaa4007788fe0fe2b6dab3337e4e8e633ec2bdb744831e235d20433bba724c1f9ea825540dec0079d6ee17008924dbf02ae814a8ce1eb58c96d070dec2311a552c65adeec8251024c1bfc100e645717c583e7bdc5571ea32a129058fd5f73d8cd553bc652283557282adb57cbea0a1aa0fccd133361d6d0e4aa3eb92cf104c83853baba535d7412d622f98425d03b35200c73037b19529c1e96ba7023f2e2ece54b73c7d0af8e4bdc75c61703da7f6fbc2eb4d9545eb67621ab9485a540a8e77c3f539f282ac4c1daa93c159b45740fcc823d980a5894377732d3e2049a977bd6dd6e9c25a";"BAEC";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Dispensado com nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2017;"Aluno Regular";NA;"M"
"3273123416a304aef7291e41b0ab9d37c05397040e0084da92a2cb074adfbf500999f21987cbbb70b8fc3e74efb236d7b8809bb178a5e3c380d82cc0a6769e3198a2a54e47cdfe5996018fac7d8c8b3d4451618f1341158c7ca2156167c66dab051bf809658c65d4b62c5c231314b94288c33494a5a04d75b6c5d6b0b1a5624f2782ab858c687102511ce5099e9e853ad36025b956f8fa58038ffb580c1459e32aa575f727289b64b33d6e6b5a3880e546c783d4a1f4855ae44b7625206f88ed7e23f80d672695ae79359e2cbde7bc91ceb73b1634282dfbe5869694ada914c4c195077461a0ac2cb3d4a8c8a72c798393ecddc9b3c829a3c71dd23bacf4d673";"BAEC";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"M"
"bbcb5e86e6bacebf579d08351a23226885c75f1e62a7521561c419559106c61c5168cae47e958f5b7b818f10067e4c9048a8630b41affdcf4acd57271b8c88c739cdf686ae3869eb6e1315278605e8bd6f014677014b8391f83f0400f12ff2822b4be7a0cd7cdbea0579cd30c65d6d271bf34a8d600b478932cd16f92c2205ce0722ea7d6444d956951460bb7592d3b77dc2011ea66ef80461d2ffb83ad9a994c5501f541acdcbaa420b1b8a7d714ce760c7af340e863ae489f37805598a52c84081ea50a95b3e8f564c8ece68500bb0ebc8b62c74078a4d75d058ab6750aaa8c6a1e81a116930c8717913c9670583ff967ac707027c271435a8d43ec2c76192";"BAEC";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;9.7;"Aprovado com nota";60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"F"
"1fb015f80eeebde3e8d5f0855c2e260f37a0a6a91d9371774bf1538c7ceb90011ff41f2ba24b8bff8e2e9578a40e7fa53b816dbe42f43e470f91577bf8f8e2f0be72e5d80a0b549fd99fb6c52dfe2ac3892c5de08f87ece3f083e4ec17ea5ae61c0ce36f879b21a6790d336a8ff7cc7429fc736710f9a7de00a23f7b29c7b9c3bbcdd770ad823fbce54d741a71aea3b486410aeef9f241115f9a39b8e1d3f638e10e761918e8b0219d8d542b9757c07d88a03a2c5a26696433de9818daf9ee155358b5d1677a3694579ac10c2a61fd90162835379e2a832a012fcd4225833e848e0dcd1c4c95f090e69b67439ad9db623d8eee647080c747eb889a583bf5cf90";"BAEC";2018;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.5;"Aprovado com nota";60;"Lista de Espera Sisu";2017;"Aluno Regular";NA;"M"
"5246161ef5b58b7faf09e94ba2ba757e4029af0aee337fd91f2b0f279fb228d706396774e968378139f5f444fcfbdf162adedd4e863af175c8c1564e4266630d31ca96a4c3ceccad7568211235466c769bcde9438533e167f40e2ef12214c02a93e9b42de9c7bbe64097c92eb7ff652ca2f0b8606c7c3a0b8d091f665a872e80c056ca53155cdd7ecd6c3053850adb84f122faa9095ae28f00725226b4b9c94fd431ea7c11af8d9f91760004fece5aa699b686afa0723283fc757d5d80a7bb4b836e1043d888b734c829ca05161aece111751681cf07eed7dc216ae4ea4e108c09371582afa2ad2914cad410ecb99990b82de16e7f53c6c6bade4e42baf60da0";"BAEC";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;2.6;"Reprovado por Frequência";60;"Lista de Espera Sisu";2017;"Aluno Regular";NA;"M"
