"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"TOTAL_CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"1a133fec9a8a75a65d14b040435513e0ff675182b793008456b69cfc3226396f14b0725a60b37a118a858e8bb7b54670e079f62e12e1935253473cd54bfe441512018818a47b46f0ec1f7f59bf2bb58cfa4e128e0cdacd1454764496ca840bb31ca3ed18d53b7fb8746a08368e866660263fe3cdca56861aa396ca5b3b09ff54d084923479349a623ada7ff1eea91c4fe7f3a820880bb39ce7fea71294488f550799b29fc7aed363ab88581b1a0306d9a2752064137e2f00e1dcc1c68e0f6601629f8026ce352e229f94bc66434503ead955e00c4b09becb74b5299d6a732ba9f7f7a8bc9df379899c0b4f4e52f05bbe2fdb4f4f5376ada0c71ba7ae61fd337a";"BALF";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.5;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2015;"Cancelamento";2018;"F"
"4831df7fae92db6149ae8808e66535f4033a74ff83ee0c0d4b5c3173889a52ebe4c95dd814e2dad99214394e89bb47ee9e44d5f88ca0b15c6ba7384bad785059ef642be1c5609cea211f63e6372f236400c59b69cadb71ef2fe037e3a96be09e345dd580c8a17fefb1559795db1b60c237684d830cd61f4b834569422980a3334b1b47532d2fac47b075a766cbeccf4d75d3c189114b2e5c4e4b86af4673271abc93a565ebbb25dbe8b2eb18001954455d52e2fc919c68a21a1fa859a9ae04e58549f9f0500a6fe34158d615bb5741d41e07dc9a5e754310dd1b9662df9af16117b3e8d3ac8dc1fb3010b1ee1e2e2cf7502ff659c11407e699088dddb60bae12";"BALF";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Transf. Interna Por Reopção de Curso";2018;"M"
"be13bbaa999749939a139e04d9f0e4e3711a0d4efd2863415fc4f920b7fd5fe5f1114b8a7320bacda2d1c7d7ecf11c942977f67ec79b511e8b42675775ca6429fa2e07d516784e35983ccc9d491e9f6411f07bfb580633f883881c956d8f62736988ca1a70b06da9ab0de02947b1c571a5ae6230a79938d6364ebb0e8c0e9296cbc0ad4abea50f2fa868fb8f04cd22aae94498533952a6b0ab2be7793286fd6f80642376d23d8254a5d352993cfa5a16e8ba6621456de6767f080441bda6bd557b15566902a5f78e8ac0bed49d05268ff3b3f7e47abbedb3b9895257ae6a4bc65c06b25c9c630b02521136bf6823e68e52fe800ef7d6e7f60b36706866778d73";"BALF";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2019;"M"
"2ece5987d8c652b0a15f50a519cce02b54b1beef79352611f8ea71143617a67615750a06011051dd2daf29d0731a81e24f1bf9f7384ad4bea6f14849e2cd8db8474d0d654d2b41e62eb049ee22de317e4a06bd85f320acaf47dc3631a2488613b3892134e7e5bb2aa2e69401a96f4fc09cd08f9aee7676a8d6affe5723fc7fe74d8058d032789b5bcc3c262a77927d2c2d0ed78421da99b42f008d3bcfee8a975b7c3257a1dd442fdf27e99be0fe961b94b9d5bcafb58c15ca9f4fec06af1813fcbf1bb5dac6b6459f3192596d0202a8f094d830b39b3afef49cbf276715cb60bcc0f95680335ca50a68f2501d82d60ae1648bf40ab730231d0a407de7e9f3a7";"BALF";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2017;"F"
"1484ae2774d8514e07423a1f76c1c9cc7579823a5a430821341fda73bacbcc56412b7f21bf4e979bd72d9a7411a9dd8015c595818b2dbe74798eab88aaa6adf7733d00ad1e720fd0ebe7fa5336574206c1cdbef08736a8b04370bcb3857c83951a3ee49089cfe3ea8ec8d03e191ed9a6ce8c1480cbd53fa3dcd51c1da63d42dce83e51a2a8d5a7230738a16a86061090d3ab639bb6e04bf29c603ac74274cec68783c25d475801864f0ce1d4afc2b22b7fa552db125d0e32fa325179bc10e716db6ae19b402fcd2e31faeed8d1f9f1d397c053ef6704808994772e18064ac5b3fa99d069ccf33c098882bb6fb6a29b470558c20139d929fd59cba24ad492b56f";"BALF";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.9;"Aprovado com nota";60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"F"
"63be4d064e164aca4e4d46ec17838d26bd6bf56eafdcc7041b61abdec07b980d134f731eba2f24a75fd1af101f632c9c985332d3601d3d078fc5f4cb37c8bd8d2deb2add6461b03e0b2b4b02cb270cd329cef698f052e423ac99cc7accb8c260ef9b64d475757d03065683296bb907eb2f14d92049b359d8f2b7637fcbad7b65e4b35b6972df54a577c349cf69754ea4509760fa2e30910cc54d2e967609171ecf59de619b216410188d1c5fa136e91ffd0a3e422c728b8823395bee6cc8a820eb56a8a9ba1a5b1da2646edfedbe2862104d597ce5202ed1c947dfa54d70bad3bec610e4dd59ab780d79f3413a5b15cb2a43afd5f4e5e2e8a314ca22e806113a";"BALF";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.5;"Aprovado com nota";60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"F"
"544138ed92c6bf92b818771b5501e1f47b84194311e76d4485a8d5734db8990933b54410b2da66882958b61d470085cd02a4ada12496632b7de2690fcb72fe5521f15c75f98c0014695bbde3ebb73ce90fdd7e0a335eceb951dc48046a2e826074536bbab98dbbe611d6041883a2623909bdd30d39fc348ece13e3930638539fa7150e45b3dd1048ea2e42e20453cd0510fd75aec67e09f7aa2381093b0fa81b702522cfbd8d55e806ddb91e2b21569180ef998928b2a391966dc12fbbb675b84d35ef48b29c7bca28d2fcb1a3b71ef3362de0d571702c99380da7ce45d5fd74fc643b0750eb873b07c6084789f142aa215cfccea59ae19ce78b4d8293c785a4";"BALF";2019;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Matrícula";60;"Lista de Espera Sisu";2017;"Aluno Regular";NA;"M"
"85c804750db99969e1b4890f89180c4ff1379f671b278796b8ade1ce4d95b98e2f412828fd7af1b9c1c0bc8148af2de8723160cbf2384d668005288bdcc077a90fa6fbafa587bac63178a91aaf11228c26e2c42592de5bfbab10bfea0929798c7ea818bc967cfef316f9f0b67980221daa70fc4b48bf124112b1a6b0496ec423e88bf8b347e3a2353531cba19d5d3ba2360fe46943a6af3a4cabd7fa6b8399b668dcd58ee5954107ffbd09d18b5f0bf08381219f969f0781e5e74d9d1028f6360218a45f1bc536bfa03cee1c3e766c32d2289f292daa273a16e706e1e553e85f3b7b9c2992603322854139b9905643245115ab99ba6f1c732f4b2ff13e819702";"BALF";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;9.8;"Aprovado com nota";60;"Lista de Espera Sisu";2017;"Transf. Interna Por Reopção de Curso";2018;"M"
"0322683248aabb45c0e3d6adddc16d2345001931738736afb83a07ca9318d084de8a11f7ba8326df13123f1d45e95ae8c66fcf7a8ef096c2401dd8c433305fca28fed79baeb491852e0916b95cc2e218e90810896a8faabe3c357fd2420eb0b3099e241a2b8c8a6a4cfd8565dd6f4e38185b6c883b288c1a0d423d5800860d2f6f318f13f9fd20d1debd18b3e4d6a09dc9436c606fd4a2c89dd95fc19ac81a28e76d505eae5fb31ec4a9289be0c5f1591d5a92a25512d62833af40a15a4702042804089ba78a75abdbe1737699e7057d27955d02eef61779f246e716e4beb93155637b9bbb58c505adca9102faa66c74fa87c26a7282205b5449909a5c9e5214";"BALF";2018;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.6;"Aprovado com nota";60;"Lista de Espera Sisu";2017;"Transf. Interna Por Reopção de Curso";2018;"F"
"c2fe7eccf46f2323799dcdf8688505492e8d65b0d76ab6b86f37660973a7df2fba766def7fb7c7e9511811f09653064bcc366323fa4cfbfc6280fb7b782111a9578b43fa0324c71e2b95ca4746e364e5da5db7f6d7dbb61ae7abce8ee4055b3edce021fd6b0b982c5b3d67526caa31ecce624ab00c16ca66246c1491ac1fb8da3f53dcf2f092f243fac1509382de67d8fb933d0971f6482ab9ad7335b02fa7f2c66a35cef15ff07adc4772bf9c83acce3568508946179229bf6738a22258da7103d43e5ee40a852fb66e94cecd3517f1c021ae5524848211f1bca1b805eaec7ca27969c23e455d891ac84a998f96b03b9f58eae7da51caf3847c25f5277224c9";"BALF";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.9;"Dispensado com nota";60;"Chamada por Nota do Enem II";2018;"Aluno Regular";NA;"M"
"e09d345b0367533df6bc16115b892a41ed1b74a5e90424b59817a8b380efb9eed74d045e50c18dc520bc5e739fe5f9ec33d9cfd02c2cc2400e9dbe6fdb4a0800c5bca35261dabc9a92dd38da6c0a29a00efea1bfbc06124f8e69f2d19e0e3ec44ba27da87ff5cfa3a19f328ff398179f62a41915e13e225b773007efc30515ded24c449744d7dbd970d634a2320a438edaf6cc790ab0afe567976283130e8458fe7756514d9adb30f8803c34ec3e4227892ee6c2b3b03d966cacc26383eb0263f388bc383cedb544710982d8ec4b0c4f2f2cfacd94e00f4979b55f596967b98ed3c3a5186ee889310dd4209a620a9ce0af362cef7dfa770899849daac20fdd91";"BALF";2019;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Matrícula";60;"Reingresso";2019;"Aluno Regular";NA;"M"
"4c13ba2dd62f5c18efa1ff89b947d018197d2905e67d9b1dca6e329603acc9a8e26ed1745210a33fb56a9e3fb3b33f37f08cf1ee74743058404f9406b40e71b7e3183be70c8cb866384857d51f5cd0f3727d88c6d700be76eb892cb0ad7810805c2df69d89d3d82c8c8ae857e86707e38f7c25b3fdf959df887f4babf37a034327147ff10613df4009c63094cbc40ef367e354b4a5014683dc6f5746f0ab73081b95222a5dc8537fe5fc082454ab7ed69fc5e7c85bb89ebc3a922cbe3d7f156f4ed8a1e47f4aac3e9e6eb27277a950fc355b7b203a58c0a6615c5aff218a6049f57ddda70e9b49490e99d1c59f3bb74ce72b418b3e7421de802a780370ee32a0";"BALF";2014;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;5.5;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2016;"F"
"86d422cdbee42907800da63c9188f14d2b65413edaa7a2345cf2fc1d1f927fdc5dcf93ce359ea968d8e6540ef6ad4c4fd6a188131d4610885839aa4d69932304886df4779757f949bf536c17ef4c2c165091328d87db6a445985c2861a678351f31aab3d60629d0b79499a03a375e5bc5939c4b1be36052eeaa1203455f3c219ac91658e2abd55dca674a9640d38d713ac35e30c04f0500b4e1b86f9500744a8a19fe0874edf7fdd0a7274a70936a96198742d6bc7d72b153df31a31ee16c07753d72580bf1bd349321902ada627df791913863ea2f206ba78787893ff15a4675160a1e832a0fd602a0413a79fa79ca00617def51d7d5a03b4d760e8eb20ebc1";"BALF";2015;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;4.31;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2016;"F"
"8f3da267d27b313f12b1898064ed5f12c2d1a1f2881ec5b6eead02b67cc97291a0b01c22788436d0efd2b1c5f0ab9884f2a222df59ba1042fb7c5b51d00fcb8f8bc0b2e08ca4b5b4e4c1a101f5a1c758741fb6d89162896e3e984aad0c6062178f5dbf42a5e49af25c836874d03eb56bc46d273e66ee8dfd2ecd6f52df23cb0565e88b4c6aa01a0eb36e2deeffb1ec39ecfc4d6cfb280a31b3d33acacc2f99734c78d2c1ca654b6590bb375bf38b8ccd3e81bf7394b4fec6c6eccda36c3e126ac2741ff51d03c5e0e12f1a2514b61cbaf267fb2c9584bd61a68d163acacb828c0487a3af773600cdf99f69238c09325e26c3881bf9d3f54a41e2f795ae5d582f";"BALF";2015;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;7.9;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2016;"F"
"99b5cbcaed2889cae608948d65dcb4eb2741109645dbfc1496c12173e83030a6517a84b3e02c0f973746d71408a64115f758fdc791c0a401257ef91025c971cca00855ae5c657b332559f9c5f9cf7f454b7a3cada8947c773b4d3e8667081497bc315e33587370fc764239049fd93a05ebd47fc23b1ebaa4387b5d2dac0796b6bfc48d43d046c5058d649403c9f386507acc2135b2b65d2c1ff2f3f6474dfc1ac09724a87158724719f6753b83376f06c2c967263e1e0f0ff3ca957b7b3c0c06cfc645e2d2da8a6c811da7f1381ff4cf42653dd72959bd6540847338a8aa42fe678c0d7ca8daadac314a438f13a40b1479eaa36ea8e5eb764a09964d2aa7cac1";"BALF";2011;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;6.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2012;"M"
"141658609c7188e2aea682e14576aeaa0c2ea89c3d5f0eb74fd58c6b093c91ceac163ab003807ff5fdb46606d7fb1c476159b97f243e35b134542808d90d19293a37b58e5a6f96a5e85d4c831a67af877cf2faaf994550175271155548f47371d9dfccbed93e577cd1af05d84b14486cbccb6f6def1daf89739bf6c6d78c4764b7a1e361e72098789df7c0ac6b6f653211166120880f924a32e8bb382dab43187d221055fd9f6e07d05a4c79f40755ec32149ca25cdada42ddee609ce4ab3aa4a4e1ab74cf53437c3cac6e340ba96cb8636505797ebb7319ad029dfb404993dc2a0642064a160c2513d26d0b5b1943bafef994d180b0606c4c5d382b37cadc81";"BALF";2012;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.1;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Cancelamento";2012;"F"
"af52e0d3c02c123e4f14bba9712f8e5eaac40eded7e249730029560e4837ed944869b12552e32fed7cef1d9f0d620f571b3cd80f7034ed4338a280936e5f68ec35f6a8d57fc37355eb270c48849dfc9c97cdaa320efda0ca051128d8de569c1b987e5e9fd210e2e809a90e5ed02f0f763f3149f8deb32dc224e85d24cc61d8ec3cbf5c91096374039e8534ac56a5418623a86776277092dd72e26788db6ae6d0b50addd601289db93cfd90b592ebd65d21e0865c2a6cf1b3622952e7bbc247e0e6b9520efc72e597e8a96fe3f3a4bdc45f9fef60d9d0ba0bd974556253dc85a91349216b6d28802ed515ef6d202dcd99390508088798ac20b99d6bfecf465ec9";"BALF";2016;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.53;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Cancelamento";2017;"M"
"4dfac173bac5a50939f3e48843696c4a88df88ce225fac5d66ea54ce830a3a7d1491c67633ba02933769e575807c22df5121f2f4541c7d0fd7fc41e28117904c51aae797dac63c0160cad10c9dd6fe5a489aaacf589acb146e1cc3c9ea02190eecde227af582cbf1e018e593e0d78de6d8be335848c36809adcc49c3f968016b4d310cc968c9c6450ded06f3d9deb043437aa2379aed5b2781477b05e32eb34dd28c091c67bdb386c0c8d3cfb3a1c164249e2cdf3287fc3737c18afe621ca265ca16a15045c392f81460b814d0206d97470208b16bfbba7c3adb00a933b345647e013f4552d627925b9ea3d9d453d7267823eb0f3d32eef03cb933947ea669c6";"BALF";2012;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2015;"M"
"7d59e2d768727308087ee7ca18620048ee9aab3abccb092016b0546e75f786c29d76663ed0ddc283b93e374903eabbc1164f7cd104b9d43974ea212fb76590aeb56d4ab3a62dc439022e3066fe11696f1eaa5215bb2694697aea17205c5ac8f953e3732b5ca5ae7f2ed607ffed043e418a277da0818861406a64e78a7aebe8cf3470d8630cb8c7fa6668c60578ee64bd68eba5a64e5c9eae5c3f7405e3c551f7ac9f7cc642127b34116fa3278a60c691fc5dd013afb1bac180c9817a1380aefa9b4c7914e2cd0d24874a4c183ee0cb6fa0f88f1111865f8e1a9647a3c3eec642ba591b90cc7a4b3b1fb17bd317d5f0e9ddfe6d379bf4b95d42a1b7e79330ea3a";"BALF";2014;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;6.3;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2015;"M"
"ddf5f241eba87b90e711ed20967820eaaca99ec8f09cb593632dd8f76319f380caa1db3644240ebb5b26d98fa86d3e1ed0f5ff4d406beba7817c7e9b5d379b445d9eb41f010151f75f1099449223164baf8c269f09d30efac96d152411b85a728e96bdaee8fcf87add0a311053ca64e35293f064aab57f010939df997a1fa6d97f636fb5fa69f14e142162d09ac61bb4febe0e5584361772c6458293b0e4506b3847d84296c6cd34efe42e47a6d76a251769ed6d44a79aaf0af5a2e13f4efa778d794376e7f93ccbb4406235a7064fdb61c0d23af6cc6549852724cecadd5fc01dd3ab0555f418e220be444b3c019223471c564426339821418e27e3f7ad16ef";"BALF";2016;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Transf. Interna Por Reopção de Curso";2018;"F"
"9a2ab4eb44cd9d8397c672f20c678417c65fef14bb14def5385fc229e803cd1952bca4f3644617489441a462bfd1c6c0961b965ed6407de12d3e064e894d95f7c1a105c3593ecf6e9876d6cfb78794d4fe6310a270fadeb4cfbbe6178aadf7dc2638394e4608d95d657fcb53e8928a12fd1ce60ae15c3b250c83527abb0c400a6890255b202d7e129b31342813a41c3a6e6a155062077edc9c41e8076fb91adc5bed2ef00870d1230bd2353c542fb8def4f00289d2a30f4fbafa0fee9916e0164f3b20b5b80f779834c965055855f67ad8ea8ddcf584467f0757bfe62cf992e202360ac2481ed5fa5a4a6dd08935e38ea3e1eb87976fcb48a188d181adc33736";"BALF";2011;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Dispensado sem nota";60;"Transferência Voluntária ou Externa (oriundo de outra instituição)";2011;"Abandono";2014;"M"
"b7d8cfb9bff5884c9e845e9970acb3b8451976d21da81fde0807be5c95812b5c0d0157b08742a478add1709eb265aabcdeb66b6273388cfb35165c926ebb0cfc22f29829182fb839939403c07a56e66a8c958d4c50e4e7337e1664fb9e2158f0edbac9e571b6d0d40cb6aaf7ba4b6e747f98577670fa209f40580a38dcd8181c38ae5443e10f5f636a436003e27fa1dceebef8ab1c08a2b8d303d21733d4dc4aeae9301a443391a33ca3f01aead23cfd457efd8bccec38fd75e3bf7bb873ba94c7c36221126992d03f8a20a11ada4ba96592424fa0ebfc1916424da84b14a4229b95bfead09984fd546880199fa27b82e4cda3c500fcb275ac1b330a799850a9";"BALF";2013;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;8.1;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2012;"Transf. Interna Por Reopção de Curso";2013;"F"
"57262851dd7f5314a0416c95c4022915aff96b41d48f5d60dd2892fdea2acc2ceca6fdfd03f0b9a6edd0b2931aba828d78c24f2189983dd0afcf6a9ae3675fde1dbeb1a14952a39ffaac8a4567773a76927a1ab4e02c0a55e820ac051029b9929f6b69bac615d69f7c76314836324bc8a715cb773c8cf49fb80e47b083b741721557359e930de7d9a141247a14a6189fc2ac92c902349a4d693bf23d413406ff9368b4673a12fdb884406616016c1905d9d2cfd2448f3e97b32f9aafcdcdc2b80c1fecd675947d49bdeefc4ab057b108623bc0accc5f7412f826ba44b3a938a00ccf47f6182fd1027a463da679ea6a2c722d630d4923d357210cd0586eb8b8b3";"BALF";2015;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Transf. Interna Por Reopção de Curso";2018;"F"
"688398fc3cbf138071b1535728de0a92ed9fe17bd47148a29de8b5d7892729f101b609e4fa7cdccdeca75a1b4fe91899a495f7a388402ac637c90279bd64beecdad9995ae3927d5046d4f691ed7328043441526f02fadadf1aea502c49f972c1ad8efa4a68f8e3c9e92528fee2fe8a7839ffabea35255f6b1477bb3ecd423d3b6ebe5728eabc2b0dc97811a5297d7404e87d435fdd0f81a8fcc57ce64ecf7c0e4fdaf7e6de3f88e8c3319f6e09f1f5ff582846a9645259428a5599f2c40cc08bcddadb76062e19c078e94376cb60e585a8e8c4fede61885f587365a515008856de6376cdd0696b9a9a48245ff60c836a51af673c9882a1c7fed5b28ed24b925f";"BALF";2015;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;8.7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2014;"Formado";2018;"M"
"8623ce1c8c546801b9dbcb954f02a9b8d0ad7e48912eabe6c3e577e6a36e73cbee8f1db5e4692211854b817120eb3994802c90accdfe70581d19e3aa1c925f69c04cca609d14e173147adcc4b5531832a7ba1c03280897d5c7a92e5c3fe39f27a2211f84b6adebb63481bfcdbd0a9bc8b96d8ce344c168fa52faafba72d0144cd41c1db9338f9182edfe48e5e25712b4a55d33f2681bf16184d6b3320e81a5983b511071d6198d4c0365fb97ea2c8a1b4196282aef312492f7a01ce18c6c7a6f001bf5fe6928c62452246097be9edf022219ef70639ee91390a975b8dd43517546bb1554c674648930a4c4766c48d682dd78daedb18fce6feca303bcd29bdd14";"BALF";2018;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;7.25;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2016;"Transf. Interna Por Reopção de Curso";2018;"M"
