código;componente.curricular;ano.periodo;turma;carga.horária;ch.teórica;ch.prática;ch.semipresencial;ch.outros;matricula;curso;faltas;nota;situação
10801;010801-DESENHO TECNICO I;2008 / 2. Semestre;EP11;68;0;68;0;0;b461c164d8dd0667861fe30577ab2bc392eeb5362355ce8080b17e81c1679fe42726000f1591d92227945e9ad8f0ba2ba1846de769b09a0399896e7d278c3cae83616795bc62d26a174cb512fa44f7b8f1c2a14aab6f2977c7411978ab4fd46eb907ee381a6f988d0c65b6e051e301f11b57a15e7ee66dabc62c027308e546075c9de37879b70929d2ad40ed554b15ad879339e3e2542c5fb64d7d90fff810f2214b31cd1aaa0c1ad263636c8c4349ccd7cc0d79f1aa134b99e22f5688a8f3e37371c9f4e63fb93ccc2e017331fe5d6657d555a7d09fcaaef782e6e10c407d7ba5d5b1a9097dd6bd45fd51bcc0859ebe26b952427c8992ad03dd657a902cba0a;BAEP;8;4;Reprovado com nota
10801;010801-DESENHO TECNICO I;2008 / 2. Semestre;EP11;68;0;68;0;0;81f9e1a3542e7751bdc2e198917ae3705df38feb5480640e4283b4b72edaf756b7650c3afada7d25add6ab4385c5e0b9941d5a4982bb25dca02fdabfa0fbde342c40517e77410d63a61074da8f85c5484c6e518b9e08b9783bd45943351912dc5a941482be0a0295f44047ddf0f0e48fdcfa19e41eec3120fbafab27845d5cd51f1c713adf5899538bf67c5cdf7f245dc902b2c39b58e94e34ef8b256f660a679766e7e6423b6d11c5c6c29c3de53a1d82e9a1db23b8ee4fa535eff27cd6534395ca88667bba310512c115283e4ed362e326c73097e89660c6f64f5ea9a5be0605dc427983fa6defdc8f74670e9832f04c3a8b8799ffaf44c3e1cd8117dfc495;BAEA;4;8.35;Aprovado com nota
10801;010801-DESENHO TECNICO I;2008 / 2. Semestre;EP11;68;0;68;0;0;35c25d966f15ef6f262a4e91776b28de51dbc0eb053bb5121e68151730f985e5b82259b058bdc70392e1a3f01399443c7da8bffd572562cb17712ccc2ef117c8cb0c64a04fa36a11c3817587616ed7e2532bcf0534d037d408e66c3a1849d2708a78b41b9afde0927dd8766a2c9ab5ab665c2cba4d91245127bdc5f929185a2844e7aca89814deb1fa85ac4ea81b89593a3d57b25c1377727eaad59ff78a6e5b641cfd5711943b22e59ddf261882fecad93f8b91c3f961206180343e796e3778ba8a655150ce3e3e5a13a790f303717e63142f52ffe35e699e19d439c4ea40a4ea0b41d08aa1fdfdc26a35b25f7dbc49a4c888ef33507be131893586e517b0ad;BAEP;64;0;Reprovado por Frequência
10801;010801-DESENHO TECNICO I;2008 / 2. Semestre;EP11;68;0;68;0;0;0513671d70b088ac4f780cfedcad4a78e27839a4549fa69d032235cc9edf3381436e35398bf4dd15bc98ce5920097967c4264a4dba2f56b94b7c510ff44f26776d409535e5d68d57317363a0a72f79511a814ea74f8c79e888d83336864ad919185c88db597a338d6102986062e3f084828fbcc6de758b180114804dd633cdd7f87254c58de053b169419ecfcc44ff7c8cd12308e25bb163b1be565367315fa41b201316698deb00e6788773f8a67fd553165052913a9d49f001c44103d8d33847f17c200d2c8a63051d08d455e45b8d72cb5f25f893c11595671faca96d89b17303bd5cf58868956cae6db859eca43c5fd2101fce7a36f06fb38d2b98cba4d0;BAEP;4;5.34;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;48d95a87549919bc4ef5ad787a2f26b4dc62418a7745ac35dc9a5f523346ed6f42567a4a2046eb67da36f4680ca463ea15dc878a2baad092fda191ff0dda8d8db6c0dd418e9681970db34c9c3c1259efe99e5ed72ed41bf9e9377c21684cc6286e5daae95ca5fb9dc673254c9613af63a951b645917c3d845bfadfe2074d8b7f2e91455fc9231a9f36ae2ed224885ed69027f882120d9777c74ccbc6e8eb65c9a742c8eb402176b30644a3c6e40488e3191b3d3dd3910100ad76d225b3d70d946c1497296a064fbeefdc7da3d2087e05e468b0f13343bd292d45d42cafeb016f7d68f10989cfe1f2e23e1caa5e5c5a71a5ed9b1648bf6ad8a0637c01aac34728;BAEE-2010;0;9.1;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;b51c5883e9e96dc1fbdd58874bd832d67cf16b95d5274d528a3517c749bb4b4057150bb8bee4c7bc8e8ccd3eb98244396280a86c2835e209e389ef2186b144e7b268135683878a02dc002094fa9eaa347f46b37a883c149b4aa4403838d4197a971a92313d5eec9090a76d9e4cb4b739810974222563d1df8a72544c9ea9319ec23e84b1ec36b0f46c22e18101cb8ee17882f52be289cc06d104ec631cc1c18af4d831fa1ffdba9d47fb1d94524bc0195150c0556d9df7cf39f832b072aaf06836f6c161f3f08cc2a36d94a0c058df0f0248a9d27fdc53bd249350da88af598cee51d741ce6166acf0c52b9f85578a2e355f0bda7c7efd6fc84b79e1f12d1a5e;BAEA;0;10;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;85dc96a7d026d5c6330f290b033497befeea3d09b72478f696197226c70aec96c3cb9d7fbdf4df6e26d6cec18678e545d500ffa731537259be2eda873a7d175481be6c56b79d52640a0a40a3fbcdfc1d86c68e5d66f376b8a7471fa7e8d6c6f15e75ff3868fa641d629e49ab2703485495593450317d2d14b6356e07c62fe16e696ba074b6543c2a49c24b23bc45a00f443e8530f4c6a2a019ff0d4779f8f8a28d51fb190a1710b2a51b020a8598d20a8224bda3c3fddb34fbadbbef04fab6f6a2ff26d46a8660403060377e32a1be6dcabc7f36b417ad6af23590d293aea3ec5768b1074f95863657adcb617b3dd24a80b010b15d9da514059da48b962449d6;BAEE-2010;4;9.5;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;88baa6e4caba00c9d0b0e57abfb6fc204cf7b93401e450a3de9258cda1e60104643a9b322bc79de8e86d78e7e532aa9172986157dd076f554597b897c0a5c02f1e8af7201d4eb49409447ff2477eefe52a02902b67ca0ccb7a0c1c21c5bacc1a3b974a6d702c1f2344fe2cd45d5502ee10d5ab59a29c0c45483d0e19348e9ffe043279087d6754b825788e5311a0cb7a8041b56d8b9baf97b18dddd0abbbbf9aa85429db3384aa70050c0904ec4da4cd0ba7da044efc3a439cea556ebbc464e2fb66e34af0b62fba3b93986f2b70efb0ff97f5226e4c5d1cc372c4f4fc10a465ed6553e9d0372f05beb9930f9e91aad28a415a5aee66fb5d0506c73cda7037fe;BAEC;4;9.25;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;a346bab33fec25ef4b922b73049379a884cd2123abc00800e648c8f0af0317fe0d48c53e96c04d4b208787f629c12c2de2ba2b5b553e778d6749244a1cc657868cf77c453b59aee4ea383e5bee7b27e7953182426eaf0af1d00fe841115c930a086593afd11e1ae8a8992b3ced3f180f0281bb145ec9d9c040a9a2a1209f2bd66cca53fc9d22fa197773326fd9bef073e5182b08543616e9ade4728b0e72f8d9f415ea637bebf3170093096f563d7690b49413f19fe49b5083d26b51ca6945897de97d305da2446bd65fd199ca24434a127fa0c8d332a01f747d1b4ecb931abd50249e97d8e3cf63e69de18c90e8730c8c5303d4945bdc2852a1d5d61316c40f;BAEA;4;6.45;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;7c465a263da380f9894dd3f1c3dba90dd76122e26885e274f17d509ea880c6606af386d9ad22b5c5e89ddae9b44c8c634703521b2918f518e8db406755b7595bb02a74dc9f0f107f9d2eb41cc1bf0159eccda2bbb3a897092077f449bf99000937d2eb6f1bc8f4c8f62f6d445945f30289f2938d85ea872017cf745a59c5fc67da60844798de06242bb0cf6d7857817ee21fe5c5538770a2c9bc2ed5074e40aa43d3c35c07e335734d1d50b4454ca5c5ed4b403f922966537fd61be446d1588b0b14f279968c31926949c7495d77dbc92ef81a2a02086b2b5e9333f8def7c2c513bcc7ab08c251e2d524c2213f33ae1148a1e2bf1ef2ddbd5da92790b6faeece;BAEP;0;9.8;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;002f001377a1ca5b4298cdf1c3706030f6382d226ff65194c84bba3d095ed95333f8897f09bd6ef50864aa84e0bae8f62ef306d9b618729f30bd8c8f97c2a932e722c70cbd2917604b593bc39b6ab8e16d30f0cf4d97ac37e633f61a4cbf746537f4d4f04e7d665b0b3cdf2ce2042cdcf7268dbc6c5afad730588a611b8d7fe3176c5aef6d95dd2968cce6b11d10de22cb6d68940231c19ec7f5d8f5e4a42b60113b7a69866addb86291b9127a5a0a3a2a346f1d62e78702b63abad48e4633495f5c2e4ed8d492327104506f45553891de5426976047bf08f63e4f9ba8e6bdb138978579f148d064910511bc51d62dc9905da30f6aecc6f9b09b3c6cfa930215;BAEA;4;9.25;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;d4308faaafd76671d43e6ad685527a172f3648392db7a0b172657d3636ab883e233a56461840a7c6dbd0aa7089dda0653b1d0f40c2c799b02100f909f4cd420cb0367c58244eb97bcb642295a8f1a4a8b0dc2406d9d6bc9eb4d6041c440cab277845d2ca42261e5a582e10f7b3738288d2e648e5913bad2a095f8e5695c5bccdc74874ebdef6ce83bff7685d652da32090eb18b2658e9ae6c1affc32b868e27bb3a93f64a9c1652b03ce1e4d1b3827fb34f061ae5278ed0587ce8dfb0222ccff3cc0e8810ca2fc84f02d1125473dd76eb80b7ccf6be11f6b93995a256e93879bde5ef893f4ca5e90a6a189569f7f4ed13666fcdff624ffd66484ac49424443d7;BAEA;0;6.1;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;ba55034a722ed4631984008e35de19f7f621677dca61722c4ee8258b8ccd72c0b85bcb235715ffc6cc1c69b8f2c4b2da7b4b8600472380828058f56f1e06c95841851ee4418c015b091e1654d861570d97f9343e0e05ee84917a0a65edc7642cb6c71f15440440d785dcbbdb733b910afb8525d40d905f5d454d07370455da2187457e9fe4be53a2563bc80d4d4f3ae8f2a46574eacaedb8edb3e7672a75565d7951a9025d01036ae7510b3844b700601e09380e798383954216c84eadc5e3a48f9f12c6e0041c36a7fc4516eb24351890750e0a4f0941327566c86d9f44a58bdedf715e6f21dc323cb537b2715448187c68bd6d155a9d6675f10c274e69d865;BAEP;0;6.45;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;a0cfeb541970643b42b2d85145e3d5513026ade7ee267807e03e8aacb2e1d8ab7fd2860a22dbc7a5eb0fe9732aaa7738f3a5f50098fde216492ec9e9cfaa4cd2097710ae9f125c4e5c0377e1a0de705df217c73ca3f2b0b7ddb34d2c848312536a661b200c076681980fb3714751811af848a4a9b084952357efb667e3ed612225e6763bbf2af4aa1d8266738b9b8faf8800875f63c301d5fa7f786b1de689e5bc96261fa944356c0a9deba645c46b3ffbaf9faa5dcbed0d5c3c04e655ee94463fdb269bf0075c83ac27dc1d9c1bfa9557006098a3c87e3c8613f4d1d1748590bbb448b47cba8b4e5d4c377cfa757ea0d17de57a19c3256206d07c75da4415f1;BAEA;4;9.4;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;ed2e72c92bbaca35d92ee15385e814a89655d3df0fd9c020ea53106c8287155dc309562ee37f3dbab4c24de8600beeeddb12ec7432c2b917540722e26f5ed3e11d79e03624534138f519d3cf3c6b12d4083b1f54f3a268a4ab70ea91eadc10092e25dbba1d1955f67a6018e556ce2511817b36d18f7fa78275c5f32dac0fe5816aad91e8d0d042dd2dc89f366000ab3139e404b4866f5929f6edbc259d56dc8a5c5fa1c9a7fbf957cfe66347be6c20420dd75e868433594fc302bc25688f6fb82b0e606352add4dc10e7cd39b6da7c236c1d0688922215e7b3b92216019d5732b4418b5df8840680ecbdfd44d1a6e17eed85e5ae1fa564a9310a36a6b2d760cb;BAEA;0;8.5;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;98d48667a8910ae854add94e460d0221c4d7c1bc5fe1814902686724ab731a93b42f6482eced1c30f3486d3ca88e8920c86573c346cb1e95e0d0a628f946c124000d15d757ba8c5e16abe15e00cf4465ef3f1caa8c104c04be2f6a19b40e41190fe1c6b47325526faacbd9c6f679cd6aec96617bff431fdf27a7beb1c7c1c81756b936ecb8f924c08dbd4785315f40529b476435ff5840af7a5207ddd4778189538d0960e23af7eaf70117f33ad9ff1f5611bb3098ab27e09015bd0e846b12712b271d3fc8bb6b9d382a13bbdda38aae92b678a08e1a433e02e5178bf428a74e53f1a642ef114a0922c7f54cc9ea54905ed1835288c35a3f0b2c94356b9437b9;BAEA;0;9.5;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;bfba19860f042d5a5b304e8f2b06859079afdf8a9ecb026936a733993e2e1ee71b8d67ec5dc2390de716da58f7a79157e0555d2a46f5ea7f0c24d47651c0a8d1d02b9a8dfa08132a104ccb5d40285921bcc0448b15a7693dd1134720c1b8d12ff9a5b3c8764fce70cfdab1f74bc80f121c3f8a157e34d811a8efcf365a1938242e5edfb585fcf4add09cebf3f135cbf4320808ef689d7ffe9cbc1311f385e5a85b9dac47daa0c21308156285e2b3a23b5de8d344872241181502c03262d2adac95bd11b686513215f1a5a9fbd353d3b86fcdc23612baad98773501f466e1ea522ef63a748a8f5f9f683cf041f06def1abd8732e9c760b593cb7b34df4cf88e69;BAEQ;4;9;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;6cf43f4a7d393bcf89ff4c878e0633bfd825183883d26085ecabd25c72061c811f19d92395fb562f61e795a6f37e9a22340a78d5f92d071d40e3427ac5f458d53632a68c3359e0fc25d63b3c8e3c776dd4ed59f5bf5a13656d59b8c454ec7abc7e63097ed6045ebd11892c9a14f8b43b211e2e04e3bbad5b38c8b13448c59d320efd52bbdbf21772346f7a65fb31e1850da57c24641d1a2012bc82739b9b0f592be294b7469553dedc85032518c6e397bf0cce0a887fbff359c7047300e8f4b48a409936ecec7396be7896d176b29505f8dd028365f5ce2656b07d9b38f524fe2afe246d15e4d14e1e034e66a3d603d5b64ca81cbf1c73db067067c6b5516c22;BAEA;0;6.25;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;3f81c8264111536057c21b1ce7781b82390e3fa9c33df86ba26f2843314e9a6e97cce04a91cd63e63059a997fe26c0e696f8f16d47a284dbe6a8ddea6b7d7d4993e4033dab6d82c001610c6597233a700a56a41e84df9ec77eeedfb4c0ec7326ba31418c67b22f9af396d14e2aa69e41d84895f6d4bf5afe425f82c71e7e4ea67767d502eab38b9d690b484eb7ff97d07255c308c40ccfde813aa104bc98e059263ba961cfef167ee929dca97564f787a45929c2a05b5c6ade1b60c77f98591529bc79b2b1c9a3d5a746ad74d51455f55f4664e5e380a646ad7d96f87752652fc5701bbfb5a4c643fc71416f180c06ce3b38e848f7fe41657bc379b148ae4919;BAEA;4;7.3;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;260165f4e71578815365008a1a911813c4dd97ada254c441dc44e4fde142daae269f4bd9a41de9f9ac0e2b12ee99314b492d39ebdc522ee7371ad50bf05d1f0964e807eac383e016218db5db467016f708d42f4904ff2bf3cfc8c1f71f46e2e2a52dde5ddf2c7bc7a44cfba89455b2ba0ca74d18c59a7745bee06a3c7281de10bce45a492b61f5f0e44359b8d80c6b7709c6006d254ab70adc08384d0115a7ce12a507f56dc9491179c94170489987a852e616f928fbb23d9e8ea7f81dcb8c0389d5b6c7f7668fc9f063f57423cdc097d377ab47b2a2d4cca112dd5805e0a2e76ecdf0f5fe0b6592506baf154c7cf7e1c2e6c9ead7716c686852b4ba4ed8c745;BAEA;48;0;Reprovado por Frequência
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;37e8ed50c26912f4f0b651500d7c9c82ce79624f477656dcf617cc6dd344769f8ca9e2353ec79d44bfe86bc260cbbca53cbf8c64bf31dcc4b5db76969bf634d769b4346c889f959e76db44a6c1ffde9e76ddd70d9b27f3a535d692080b9891ad9ddeefee35c1de55db748c47bcd80516d7453289598ec8ac4fbe0fa74797ec378020ad460a0955dca02c6aa060d376c32e7ca377cc5095f21912ae618683826ee5de827c66fd75fa018e42db3c56995d237d30c668f9bede67a1572713212cecff31489679e93716811edc06ad066145eff1085be3d71d28a24ab3373423767ec28c117de61f55332396431239d0774ef65bc4fa73c3026b66b51a81a09eb5b2;BAEQ;8;8.8;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;48815853123d312291fabbde535b1ca77a9c8d5c3a5446026f287f15578001f46885f7a4dd826db0a65219507181a1bc1295cb0a0eb2b12880a8e7141399024b9bc350a8a9dba384727e21ca99f81e5e0442baa451b22e5ff4b91a63dc779e2fab2a84b578764c1c06bd731e2c28c6b691b48b9d8abd9df714296a6c7ca4de060ef58d44350b9069be76f8cf45b029364372ef06fb4a5465073ed46e2a09b8b424087f30a9b735cf290ace5f6fb37f659bd7ecb5d9d6008c2a50a429f9bda58949ade9ec8fb2d94467271717ad624ca97b71a6f10a6c0a9e1e279dca53b954b66cf93d7f9e77f49ee8d96df03095e3ececb569a506a74539e21b53e8e366afd8;BAEP;0;9.75;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;8069b680fd5f4431055f50576f2c7c0b9d509af53a10891a4669c4f4db50b8e22c7041af5f5e441438f7e5faa1bc4c44bfb76ce05be834b37a54bc8dd1bcc26fb9725493defe2a3f3dfcb90d051d5e1879a28ace4818e112949393640c7155d450dcdbd6018ac3f610822d782da9d6532f75fa72a83a84ec89106e0796f3a6cd1e8ebe1078e5ced7b0cad798c3e5f32de22133b660e6f7635d4b45705f53ca5a051062113da4a0698a5b9a6a2da6d522594b3be7444da1c7bd113e70dc6566eef9d788a976e5203db9750bf7e3301f6f19eabfdd765138d289905172ac3d77fd711e1d78515d3546c13cf5c3d0caaaaba3122370b5890109a5e1b2c16902bfa1;BAEP;8;9;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;47858bcae12c936525f14e421e6d056fa88ce56e0059e2378f879561793a2c4af9306946e1ebe1c974bd2bc86346005db0124e14e7f1175f9e7659ef6d3c933fc9ef6c096e389022d8a88a03851df6b826f66762847dcfea28fd0dfc4e78df4da8857541a740222c950edf77c07886452b3499d2882ef1d6d50378bafb23b23adfe24e29c5f04e686d0039e31f9e32adca23cf9e1e390a250bf34d95494f96de1deb9c0884d900187edf392f6015910f00b78b5d00c4c67d9e1dd55b94945a84e03e1045ecf14329369bb6b11747ea8867e0f27fe92bb08a8bd27597f1a34facb139da9a58bb46b2be13967f9fef8cb39d204847d937b263e551600664e4c4ab;BAEE-2010;4;8.7;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;ba3aef90e1da8326a22c4a670a2248e6c7db9c3d325a0a465541d7ef6500ff7ca8540ae7e6ce625a10bdac3c663d91e8893255546342cf552f4698416db9282c275afa71aa4a7746348adbc5c2290c7cf0ebff7c875ca53df77c621f5f936d075e3cbb9d7b39c4becaca09ef53b1f169a0f3b471bf8b4a1078ddd5d5623c3c8f1af9a6a34ce794d228d9907e2b4f29a96571ee809b51dcae2276b79c5cb151dbfc10cfd1486189e97134495173d7c8025859e98c05ae3ad449adab0ed688afc56f29c71ed47abd92c7778f98ed02bfbfdef38ae2ce411a9bd9988cce7c3813e07b0a17b3be277f742be28f4c0f1aaac51daec30048c44dd78c5e5a0b374de8f6;BAEA;4;6.75;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EA11;60;30;30;0;0;8432ebc755f87157d532f89206d407290545c052a8ddbae780e8ff64d90bba61da1a391bfac51c38cc7660c36da0f405bbaafadd69eb7b5a36f435db6032be698b00af0f8269eba5fa9d2cfdac9e4aab84685e84719d938924556479a03d0c01462fa772f044548b33676051158d33da133b88d3b32660d13add80d277fbc32a74cb7e0990d4b7a0a03d735addcfa5328a5ba9cd67d051e86d22f788353f97e5d562fbab099630bca2a553800e3dcac7f7a0d3053f7e121204052f169493439da3e5e0ea0ee7b87312484c4f32a541e07becb26ca80ce38de4e240fb2ce3618ba4bffdaa88f565b2eebb313bb854437226fa9386f9518e83c27da7e049ef91dd;BAEP;0;9.75;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;d074e986f0af14a2fb945ce97d031513b42dc1a1bac3fa836537ef66985100a142593e53106863a527911ea530f93e4a8f9f884d33241c67ca91f2b264527ef1c6168afeaca21be0e48a93cf0b809a343daad53244b99e87af52a2a40074f9910ce05347acdfca6511494e49bfbb057bb236c70028bf9eea392db416886399e0efc1053146f106c740afe8b01f578c725a0069775b7222932c2edffc2360e2eb021fc599fa7a22850b424934c430aa08ff8657baa2c0f971dab3fbece00cdfb326fd682bb9a9ffb710fde14b8d271b63665797a274ef3eef7ec3b5d4f36dec92c81db9f1db7dcb371cc66c97f664df98affefad6d1cf02ec2444e563d40b15a9;BAEP;60;0;Reprovado por Frequência
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;3be159c1993989d5be6f6334c9f38ddeaef78b7c783524331d70fef50f34895f7098894d661d876424bcc3e7454a94b54c05f4b53f6d6bdb3bd73cfc18af8d706ef7c9f12ce3be4c9ef659f9f06ef72a99bc9a51f0d2b4c05a4b28ddbf8f0b31060c1b0d85a10fe5f9e37e4cc2db899686f2945ddca5ac02c626449b62c66e962927a9ae0e3c13ec1607f71fd3fd9c30c293f8b57106fa267fb927136afa379edd9b3a445936b063e2144be0e71bcba994b451a2d9f66b77c915d197508b22a998973bf9f3c2472da4dc9d958581fad941ea1b51a3d6e9374e8cdb1dd3d38d034524127d4182186d6d1f234f5d58e80fa947625bbf4a4d3db9f3faf8175a4b8e;BAEE-2010;0;9.2;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;6767a49d6b66fb97f90a8b1eb80ee233ae7b457ae6cfe882c4ba0f26bb5c89dd9cfbe957595202bb0320bf9690ba5160afcd50c4ea5fa87f25d9eb0d9296458e282b9928c30c12acf2e18e3bc12f541e4777453864e45d0dff031902c2e7fb24ed9c88cdb132c62abcd4049853b41716286595e88d17dcfd7c3bca965979abe131f5c68ddac280e1463edc46909e93fee859a17ac66dc916cda3605277a0b12fecb7e1a66e68ffea24df99ad652c0e04c114bed44f39771894663e5f4a3e7638151a11b9eb51bbc1dbdb2f7a46eebbb7d32d16d297082e3d7619be9cb2bf337f3f1f9e8a3c5350e7ec12fa6893b9ef2c82e63691c637837668ce783de3bb8155;BAEP;0;9.7;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;87220943f06fc79a95fb3a45a819a68fb68af13665eaad31d42d076b4dbebdf965c81816b4095867711d4c4d06909021275c5a27efaa35d5e7bb47c847b4f9f67b417d85421b882b155fd055c1fe9d1696e54cf4d5f6e87cce603c581b5d53bbfa87ba06cc37d24c66fcbd9b7ee4ae73f52bce6a9aa3e8a11a0bf0ad2a4d91fe8e703bb85e9d4381ec0b82712701129a2e3975c83f489eda3e6d10c4640e708b3e5feefa5636f2fbee1155059e39a7e2e6551d36b19cf56af44fb149b059494fa3d54e7e05a2c18bf6edc13f476fe1ea55b91945a0bf89e88e233ddab7a85fee1e95844b94e8f029c59fe1348e551ce41d7d015c4c98e7c63812bf0ad3cd25cc;BAEP;0;9;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;06b05d98ef241431c1c8cf98302baa6c04d601f82daacebdcfe771f499eac74a11f5c72019be31f3c2d91448a509891e12b259a10bbc7cffd20e0a2a25ff88a05b987b3eb955a45e60219b0732ebe0c45492c1ea6b2668b8d9fed93de837274be965f1370f54463360112522c6b03dcf2f41d84c39b10dfd6c686cee01655350deedb346155b02b9e080ea618b6d54878b1d68fd52e57af9c9adf9e9ae1dcd2d1648d0a61736e925f0420866da1c6df716c802ef8576a5816cd4955bd1e879c17c9de6b36256c4aba8e2c75a3bb059d6883bcdac2b5c00de2d9abf7285aa6b2b3d136f941bce34b3fc00fc1993856b4b1a75d59ac333626c3c116a0b7be69386;BAEP;8;8;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;aa27947fb4f6b30f066b9acc9b76b36441ee25664b1a28d1b5151677067fb896899f582a0f96c14a9adeef2424ebcbcec24ed2840c79cba328320a4f256c397b70068343f7600b25735ad6156f261d81d550738d47e1a38c3a9302440566420c3524f98b1b5002ac687d9231a3d06f9f9824a9e9aa064bfe57e6f2275afab191b43b64ba0049e8217131df9165148e09d0543c282a30b389e8f9c24f44382b3021aef99ac72be9dbba923b615a91756d62b004b0a17b7d03964f6a5e3d487a13ce2b0b44ba099147d9920ad82519996c18a85173476a75d43f5d77f8f55a179700b22edf7b6e16fe0ee511f3e24a35cf275841b10ad339deea90075477ac62c4;BAEE-2010;0;8.9;Aprovado com nota
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;18bfc07c9975e44b82f7437a5e595b8b4da3c3e48eac35b0bc398e8e930052c5a67d4b23ec8c69f4e92536dff8145f9e05ffd54d3015e69bb370b571186dcfe938896f7e8097791cd9b8de141ba7a298f7f15aaf52fe287fadeb522eca738de9817756418c76fdeeb603272ed195779fe78027e8a65fd04a3fc0d6af65d5de4006d9d95ebef49025c8dab5315a71799db5688480e1c4a264ea4322bd1eb659c907db49dee21d1047f2413aa4bce8d4df7f5b9ed6ceaedbb4cb814c39a1edf3f0a93d21d5ef06184151f5afd806581ba31ae3bd551f95b0cf671261fb2f7f6802c2cdcda3ee11c8fa89503025a873bb2d21ec67876cc1083064a5313a9fbabfbc;BAEE-2010;40;1.8;Reprovado por Frequência
BA010803;BA010803-DESENHO TECNICO II;2009 / 1. Semestre;EP11;60;30;30;0;0;98f8af47dc9baad661b23a3f1611601ec3cf4bde3692e856a99932a96825abbe9a8b8fc9753e3584c1c5e05382f188a8267e72892dcee8c5e20d517581e426c143a92f54005b57362a9dad4f2c27dfc3a2a82c7ee041b5b8fb4b4ff9dbc1c6ab56f862a94e18b0bb2425be44df7ac909bb95bdeae1522a91628d707bd44eb81bd197d13da8777241d0bc4795383f0644ad0a2319cd1af86b845602c2234fe26b0a1019ea32adab20158073f74e502a797b9b9b4332924f30ce0a9925b907b7d79cd7550bc2fcfffb6c678ccb1d246f7db1a6151b5e5db034fd761d90b4813a9e2469c7703ccf561513700599201920040afb381207d721334806e811fba3b037;BAEP;0;9.75;Aprovado com nota
