"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"ID_CURSO_ALUNO";"TOTAL_CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"5f97afc6f459a9622ef2b57e21e0a06845c9bf42c43bf4ebf22f468a8083f759d135ad4e837eeb4498f2f864bf20a2bac54646c71a9051687375da6aa78b03ee5e351ea762165b5b02f9c7db2be707aa5b45474424a9259248e10e8fdcd6a51d3789758ab43f809d9d9037aae4400477ceab25470debf1f58ccd0612b9efdc433918434386fb1b9d92c1aeeb8f00000f10fce7ec0671873b7bcbe472d84ceccdcd72908bc8236e439be64fd473d51b97f15f56a4c3551a9477688db2b97adcbfbcc00b326b1cb5345b876274699f7157912ef8f27d2ae203f587d03d2a580c4762286eab7635fe8236899ed4959bd62305f2dfed0a06b5f72fbe1bf0fb8f252c";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado com nota";232495;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Cancelamento";2019;"M"
"9a653c21f87b73e1ba8bdda741f71094b725db45483e017f8e0bb0711b48a67d94dcd0c778f6282feeba770a828206a55bf724fb371861a1abe10478997c1311cc6286252c69affcadb41ad9d18544f817d6ecd4627fba159ad19138b5b24a255fc9aa8d9ff83243a49969dbfd950b1cdc3e6e7a4170f268de4d504ca1d050bdce24f6183c5d03e25cb8d40fcb3151ea196f94d67d1a88079f74b107d3426f85c9b54e511eddd7915f132e528ec115c5aae6fc95859ac7317e45e1fd98ded26cc8d3339de3e6360a7ceaa76a1ca681b09d7d8246e0ae1bdc9b5859a498a2b40e938eada04aa1a6883bb64ddf5b09df9280f4e13e4a492c0ce7d11a710725c908";"BAEA";2018;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0.5;"Reprovado por Frequência";232495;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Cancelamento";2019;"M"
"b88c8c6ca6cf3ee2f179169259fe5108cd98a4a3a46d291255dc58cbf7d7db2161ea0c08cd0a8941a6ba94fa7b4de5b93698301826669ac7f9366c5c943c1a269d1649c5746f1973332d5dcb391db0e1f17f1d3d0eb980f4ec791935e244cf01460dcbea368cab64607bd3a9e651072da88b65ae7fc013d815988660faeb6626c50a92f69ad6c14a55909f4f18446e3f45ba4637064f6e3261db90aac2a000624266c9842b9e53a1111376dfb4e82479a9222dd4f600d88ac47e037388af48956a0b9e2ff4ef291bec2cb848bc60daa0ff0e7938ec23ce320d357de4e954a0933d2a7184acc7e621f4e1e4462d8c045a7eea51872a237b82c2ed250f121bf2ee";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";232871;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2018;"F"
"a6b6538ef8543087b2bb55cf8017970e5190cdc1a00325c444ddc502cf926dd1a70cf96a70d094ac2d92a4d5bc6d56576d927be6af3d616a89588e2f239db42e45cb38e31f9676427264ed20e3cefc78e0d7f8db9ac41057db5bcacdf5840496c2adac93deecc3bdc1ef385a1f297e38c01e064d90eacb553da13e861923f26d85ac05e2fc9e3326520060e63d33d98017b2c69ba77a6f806d14014046ead30cf31a38e0c0c114c39849bb87d4bf63a8e978f5b02438d6c475f3f519782e178273cd1b9c36effb00ba7d15e1198b30db4702785f947df04ec36812f4f5d6c235042b58dfa7ce5d0ec2d24ef6b795bb9f2d59c8252214938f7cacce7c633b6d5f";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;2;"Reprovado com nota";232873;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"1eacf4a672ceee9c2cbcf065cdb4ffdf751797dedb8cae4c946c6e0c46a12adc06302dd6edd091d1bb09164a0b093bbe7cd4eb93156c44a24800b752c072545c4597b68730c1a7110dba06d6033ef9cb7fb76a063847296d2ba5c00912663123d021256abe991fa912cc6858ec9134d6bb3b022648779676567fd832562771cb11833658079eb5ea4b30d40f4b86c9e7631582e52f45dae1f51781ff4ef16ba482cf833d97ddd9b5aa7c26c46876de69cd347bbc8b993619db008b86c1c94ad736b29868c7d43b70be2552d21c521967896b83673e23c0488d1a1a7c96c7d30256d147c0a9a07becf7b4893fc83603b8239ffb21afdfe2ccada38d0e303ba270";"BAEA";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";232873;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"502c9f121e4afff5c9cc7eed794c73155a45b86cba6555a642c2c3a59efe2f370e20482d6e1519e79fb5a1b1db812cbe7268a1cf4f568d0bc7890aac8dcddd0953e367e11ddc9f6b4cd1ba70e9633a5b64b050eed8a6b130abd0c19effd72417215a49e5ec0f66cc3efb64bdaf2ea7a163a19602741ee3721c7d441d46c9ec06ced5df7dd5bf0d4d6441d116ba0371fa72ca292d77a76081592cfb7e2920bbcd31db783d2342cc76b550b133f81babd61167bd20d1c83cbc726972b9b1d7058d17480a1f05c9451902a22362edddf79e6db650d1239911f32bf535bddeeb251c030e2a693fa076d11d7ea5224da49000621e15bc8830403cde9ac6660a3ddf6c";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1;"Reprovado com nota";232886;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2018;"F"
"8978a5e010c724554e45042914597080728a3d6ab5f7e9fd5eaeb70dfaefeb921b16f600d0e0da884db3f2dfd12f73d5877b88a437ac01896773778be16e4fa60301f90dc3e1733c6839184bffae77bf9944b29e5fed84e6ac65ce805c6e6d9586b36bf68cdf70c2715d7db7b27f515aac4524111a8fbb3169fbf9c5bb78c0d8497eb8f5e01c69c62e9f49fa83fc4b077f6f1f6bbe0bda421425075894ff854c7de7c115143203c80a5967311db7b4a557aae9bc873b04f099387793e203209beacd32524ca96b74f52552ee1b8a61ec1c28ae020232a3660c7bc7d21204fac32edc944aa6e3487b33c24e8e9a33ed774bcb8bcbbfd87933e3d0d3cfb7f96fc0";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.2;"Reprovado com nota";232895;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Cancelamento";2017;"F"
"6b49f41159652e470f3ae3ea945255e8a33cc5ea977feb9de01ae488d13ef659ab6b35ec51537700b9b3ecad4b852550cca8f9e6def30318caa266908ef83dd753d7634bd5c125f8dfcf999091e6aa6759399ae231e7500e22daefced9c7f9d5b3d32a0d64ff1f276739a76eff6353793512c49c09e6aec3cf6d069d05cb3281a38daa264096924514efd3162793a9ba46328783f9cc2a0ea4acac4521fbf6bf2555ef7a534d6720934a33e3bdef9b1251ffe254db9cab7d31ba34f223a3d5d729c5f040b5e9f0608981c10545f200ee37d511161f277a5096b2a62db183c5205c98c3d80f10a2bee827a01e187110dc7b58e2a2b2ee342bddd04ef39f8aee89";"BAEA";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";232947;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"02a8c8a828056a1ae1e9d3240e44cf84cf9855dd4a13b4e2688764bdbf1d70d2750e2f6267aea5f862edaa705a563db4046bf054f725f3d8fb2785198f3518100ea2394dae7170c207471e90380d76d96327f04fc5efb89da7238c6e86ee8683e8c10f8a63214e24fd78351f203b813e510e529d2783feb3735494318962d49653fd872ab40784de3b2efb84ed401dc12aa20a4580b79b8ba59eaab66dc8ffd632393ca0f3f3f4d0ad072ac97a780c33f61100aa1ffc93b766c48c26a65f1da2d732d4c538644c08abe6976ea4579d7f3681b0bd13969c9455eac17c7398aeef0d2896d5a692b421de7e2e07c79633f177b5923fc9bbe81498cfb3bc44998b60";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";232947;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"b0c9310b030c87559d3a4dec891e5dcf07fa5b9a76e33562a3a49b47d38db01ad53e0d3f6a2efe587e1df8f19f4de0bc544340dba92918682220fe7794853f7a3d283576c7163bde37bb26c6ef1cf34b2543bb2103cf0409a6aa6df90b032666bddeebf716329c07e59f60ddff957c1ae5534466be66d3a6497aa419c049a31c1031c2eba757c524a9c1bc0b0bfbbcebd4015dc9ce5ccb02707651bb5e13fd095823d3e0d692bc608916030d002daf1fea5ae98268e69a452a71bbc3f0924b9d91b5b610e4b4b8025f6929ff3265717fbb55197a2ea87eae286f3df75adf84b2de066062b10ddfb717922c2a665287b006479e6c44d565084966fdd5891dfaca";"BAEA";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";232947;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"ae374ae3818097e2825c1d4e65b81a2ae0b5ed411ea67e88dea45811003e5f06cc5704a2df5c77e1c77fc5971fb47eaa5b352c1cbacb074506da903940ed4fe6dd07bed3ec9d4a85a962e97529e144eb6309b85e935ef0d4f9a3da7ab62c08ef64b7f5e2bf1675bcceb03c325186311d468c24e6e3d3765114100eb77d55d6d774b950e163b03b6dbe1c96281793d55edf68488c8b0fcff3b418b53fde2e7e6a3983e1f2225921eaed46503561d3cf8b262dda99820efa88e5282923a5e5cac80f586b193f0e20d0f6de1756ebd29ce09a21f0dba2ecf892c5222897ae85baa7a2af392a110c592f722075511502b976f94a109717ac0cb4e3f998ce5521f483";"BAEA";2018;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";232947;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"d979f618dca9ed6bca14a22476575701c174ed0ece7ffb7414381dd6a36e672e0a9a210503131c69588551deffb5ff909c6b5cc734adf5d12e9a9932e9acb97145e98cd1d09360f6adf7540123901e0c7bc8ad5de33c155826bb4cd0701605f1f218290362a8742da14c1561c519ef531514c8f3e6b6cecb90076e09c7eeb211681bb487616b66af4a138df9a9eac1424389cb4b680338c1fc3870a951148ea7b1f97639537db1a81d24b6193f8cb88a44eb47627d8b140f03b9ca24ddc5085ab2d04d65675854e22b1c66bb3a2293a39cd91812c8d31ee4b5d833025aa7bdcc9acebf772e5e58a9441688bfea7107383aebad2a422dd4ab61db6bb4919a7b7c";"BAEA";2019;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";232947;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"603afdf4202728abfa78eb56ea7d88788a04c77e3e08b3ac00c56068584f168777eae21015906bc370687c24f04005a875b9ee014abcfbb859601fcd31996030eed1018ae7576903b6e62bd3e00c0d3db24ba8f6992db5d6db4e86841f94931f18e8aa9f9b2fab0f8c20b740380db529233c1727e9ee2525d3493af7bb60a27532ee0c691632a2a66f1e9928c2efe55cf2c7dbc3b4bd9f218c8f2a7091d617ecbbcbd73f47ea79f24c189f1538692167d25bc4d725d4594a4936214c221b1fcc78e0a152d0cfd9496d830afd92379998428bddf1742a4c50c4401c7a076b2a713faf45dc8d0c2d23162554f694f781c73203267adac94695854680623005341b";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;4.8;"Reprovado com nota";232959;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2019;"F"
"859d9641bc5525bca01ff5340c52edcd0f01a00d3e0ef0727978e407a20c21a1a4ca2cb50a05596beadbaaa5e3ee5cd874f3d0f71e2eca69edb90fba3c9d81b934364ba07d56831f5969c5044abd3eecedaa21ba11f4234ce73f09dcaa6feb7cac34bc9d182ca6711e2f4ae20c510566acd5db0c742334f456e401321c9875c3471509a6c6def7ecb55e0a03c42f92a6e57a74c3d3473e722fafe6aec34c92d72e0de16a83509c6cd7db826097be1ddaef190731b2fab570dfcbad7d2e9ce242d8daddeeb8ef0832adc9321e4bb05b6901e21cd5b8d5cacc36807eeb73913edc52063ec39b9cb0c59da3e890f341a2b5e0a7e957e3257f3153efbe92b0a8841c";"BAEA";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.44;"Aprovado com nota";232959;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2019;"F"
"850e9d691d2b84eec9684aa1001aa4ef0e8a759e19dcd33aca89d0673305569afbfcc5ab47f39a7961ce36be14348e9011c8617dae7c83e578092bbc99784a9b3b87897a1a5493ad11f132fc3be11c43aff54748888a02edc99a91232b9ab3c65da954452fa86bf8e1537476dfd2a5552048e16968f6860ea5b360c25beaa97658b6c4a13c86043e8111addd30efc14076c3f358458841e2a162eacf1736dfbde16d5a792cb2504c2d626a68ed3fbde822e1847fcbcc747e99d43335c3d1cb9915878c823ef40779ffa7e9629b2862e629bf83160481e9f463bda45e6ca78bc9d3a7f5652d409114cf91c41ce67b6517ca86d4ec2a892606568a8dd99bfabe78";"BAEA";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";232991;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Aluno Regular";NA;"F"
"43926edeb444d58f314ff6b00b77a31acbb355d396f5272bb7913a676a11de88e84f64ec979d2a4db9e234d4725fe901a32d12a9c4808e441d938691fb3a5639bab2dfe56260d56306910a60f9ef6d899afa93154f71b21800b31cae8b46390c8f3cc87226709c59e7c4800d0b18ec3152f8448bd2b86cd7369450c9a013c222a97f6f207d33ba9eb7db62d7d0557007177de34ea3a1c910daf29f416e708eecbae11a687f144f861ee141433f09334bc438244cdf1dae1c7a746c98a76f558f3c75fe0a0c1d0554b739bfe37f3f2af87d0b05cd5b8b00ac66f2e2bc150246cf42cdc9cd19e3f61c8050b79aae066071256af4c71359c6e3c3370ad7cd4d141b";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;4.8;"Reprovado com nota";232992;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2017;"F"
"94b7b91f64aae10e2f47b74ca240768998bb406dbf6fbceb58c1ee57ea0158c0d03d9dd40fe684bc10d65e5e42b5b5a9808e51f98db5116c3eff413a590f112d50ef2847b96d84f50e4363ce78c69c2db5ee30046896b6db4e4400f882bf5238ab0096875db6401b5cbd562e8c54fd7ce7400b47bfd391fd46ad37eeb086b07e1c08aa05abf68b50999e6682910194224dcadb7f663d6e75a78784ad90a4c2b3b5df6ec78c549c45c627dbb68e5df70f159da1a147b1597a4416d57695371e65fe4d0720a28ad6fd3884f8165e67df4dedf7fa713649e8960bfcc32a80d51d71fddcbccc4506891fded47a0e4b747da51a1917ab492d693081d1481fa53ed89e";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0.4;"Reprovado com nota";233208;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2017;"F"
"10c83148905d91be1e1e0714610049b0a4a928d54d09ad759024f648b5925ada8b958e621eebbb7943f6caf7552e2ae2e50ef94c6c94dadc59668b00c729f98ce7c6b50fee7fca6a1cff45cc0483e8d669b5ac55d4bea3e238ea10c544cfed12f8c583fcc183c447559595af4240de2d843396b0692ca21f5c376d90d7a49c455dab98742e09ae91ea09f5dc838f6108cfbe9a73e487d227f2bc1f35c72fa62a7dcac8423d5a6ef497d5bae572f4627343357f34da5e071f6d001f586f89786f8d6cf98d2c5f22b505109816b07eb07191beb25190a6c0542af53da6ecb87ba2b7b97bacc82be54e0281762c2697f4a89adc755f05fa3fb2628719ef9cdcb083";"BAEA";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.6;"Reprovado com nota";234271;60;"ENEM - Exame Nacional do Ensino Médio";2016;"Abandono";2018;"M"
"08e4dc41fb49e85743e834cfad46eb1c3186f68a9048bd339118f9156ee268b289e06422e455b20df6f17c931f627da120eed7d33a42aa9f66837e272bc8e02b31a13369c21df98d1786178d925dc015e318abca4d95d929411d26f80a867ad1e39666c104c0e8d39ea19e2d7f3998646de988e59ecdf76dabb634f27774a7d2b5fa8c020ed42331409c814cd209d75569841d892981ace9cc98010da955d3c7d0de3c45bd16cdf91d6786786d0af51aba956116e639d5aed766ba0ac1e9539857fc9d28db65146069bfcf0c009b6e8f74d5a2515fc2ac26fee4e09e35f379da9d355046d521f3deb82d4795b2524b06c3c2564be3f6b742de27ad756a5e43ce";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";236013;60;"Portador de Diploma";2017;"Aluno Regular";NA;"F"
"0a65e2662ea61381b2832e9e73c0f51a580c61dff067aa17ecfbae24c45c65726b14233742ce303f6ea9f15348e96ffdb911edb7b42ef8122513f4f4f18e1b9dc2b6b5ed089598e9c81b13acd4746f437f2295f2a4ac8962dd83a7b04747a0e91a16a126a57b7fc8cfdd1c4345a5f4303ffdbf65a58cf90a11e25e1a5294878294787a16a63b7353d2b27b9799671dbb582eb3a9e4450294bd82c5c1f217d71d01dd033735ca49a7124fcbd5c5009778b0ab393db4d557f3a702f14840492f98003514d4c94687ce22fed00294828014cdc56b394a4335e28cfff1bb57c5d3921907e22a272564bb6e19c1a37e5cfb6f423751f027582cfea47ac817a1f4a523";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.4;"Aprovado com nota";236017;60;"Portador de Diploma";2017;"Aluno Regular";NA;"M"
"7dc85e0ddbbe0f963171b1cf8e084a708503dd0e1e4d9c0033b3992ff58c57f351fe63d4124ac7ababd930ff27eac384f4077357879928e74b11e82b7c4330099efdc72eb2b0918b5db6029aabfe4903b67ecf750388e6a085b6c0cb0bce876a77cd84b0c3d90abbff564f7bc1f49b975dd0fefa4ba4d88e982cb67807857b58b766f87e7fc3887ee1447460fd276e44e02b47acb3726330021228fa4a9194b0999a759d25c8806cb673ddcfe97ef392470f046dd3e5f69046aeb0a5a3ca5b71046e886ffebfcf7b6d908eb8ab3d5fa20b2928525da9019ffe678091d210f9fcf62676c8c4da3f0f94fceff70686f815eae2640e5dfdcdbe9f3434c0748f1684";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.21;"Aprovado com nota";236193;60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"F"
"afa950b026d7702a1a93eaa27964395b9adb67eb32d5f9d9aa19d599344a3ab46fa8461dae33a1ad26d62d2205fb2057a0fcb2d7fdfc6d3c2b1cfcd485805b679040b416958ceae21dbc8cb74f0da5ea077a017b07940682e0cbef288f4857ce7976985d574b0b7caeb49cb9392edb864d17e8641f74c172e11999f6f71500c24228fd3538d42a07b4a356e5895074c8e99153a93c969b7b87ce66f71f406a2647bf530ee2834fea6d97ba8d44346f2373403f3159f76f4949364c23ef2ff907ac025f7dbec7948259a9609b8a6eb676cd5ff786067f3e65103eeaea3a99606ff5de27c3b2c456a181f47e97f7c9d8b3719c5f28b47fa04b87b093efe389f2e9";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";236201;60;"Chamada Regular Sisu";2017;"Transf. Interna Por Reopção de Curso";2018;"M"
"790ee30ad1d395628833bc02879364541ad5a981a20769d4b6de2d4aa027a4f5cdf191ad7372c85d6a357f606a5c53f2eb2c6c01ce1ee3de2dc6cf64da1d389dfa91b257a01f9801c10e7e1629288b9d752cbdbcc525f3cbe2f91dded8f2244ef71ebddc25e2ea98f553e8f0887bf53120c198c954e1f47946356515fcba8d706c935930ee152b0d457ebf71049bffae551c99bf371b8c202ca1467f8e4b2647581669dd55d80452235d9ad46ad6500d68f57573e217d0d31e0e28b2fc346a676556caa1e60dc62ba889dbc71032311755042b39d147fadfddb1694f71b911af10aad7351f636983aed633649a15df6b6850523f68b607a23fb48842589951e3";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";236203;60;"Chamada Regular Sisu";2017;"Abandono";2018;"M"
"1d8f1fe66b46442cc58e25464b05398e8a47a2a7a261c2f7f8c5a6926f5cf308d689d34753cadd9b41e40d623292a40014fbd5517061c02c3a657165df9fa30d175e31cf09dacce9fea5e2dee2ab1d111093790ffcc4e34866bb881fb6c08deda763d559973e89d179d35910b40c4a82c73922858b566ceb82dd6c52c878c74bdc4e5e363bce82180a42d594492b3ce876c29ef2e8b7cc21b957e1dd111b274b2a4a35a5a92b9ec2a314ea787914bdba37f7cbaec4728c07e0847c15cbcf69c3b9e42519fedde46418cb0eb0e53f6e245f979a2bea98c8edd22b1725a1ac8cc6b6f6718df96faed64bb2cddcad5530809f988d5df6957db5ae3af241d9792c7e";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;2.82;"Reprovado com nota";236355;60;"Chamada Regular Sisu";2017;"Abandono";2019;"F"
"08febd69e2ca435e0e20e03c3257caffd7616d88483977ce9e4a729c07ab3d30e449808b6351bfd845e7a17c34af60048972f191255e6d3216663c77adda322864c2e87972a8945084e696ccd0007cd7a883253e265acee32bfc14fc6499bd5a89eb22662d6ac6132cdc7c190a9dc905a9302d9e07d525a10f1abf25af185bc945654773a7fba325d5b300ba63b3d52d3c619420922de81b7fa6ae78bd369402f8d82b0e6791728e10c4916146177eece489b8a9c4183ba33ed505ea5b28807f95711c3e40fd6a0e01ea1029f400424566fabc44f861906e9965394b528da677d9f9e688aa7028d331f25ee868b91c44cde4e8a660412752162b3242c3b69bca";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;8.43;"Aprovado com nota";236393;60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"F"
"5c85cb087ed6491c7eefe79ad8c56785bd378b241eddb2b075b12bccfac08ef94e09b431e8025261c5c16b2fbda44e3a20aca27012a5b5d7891376abdd4c8cf01e87cc4a350896ffc67facd955ec845ce464d74af09d67cb3ec4b2d3bc82e3c415839979ae80baf275de675b6034343ac81e07e0ef31ef1c854af0bf0c0644df9f6c10570a3fdb501dbf219b65697de1eb3b2f8c09c604b4f2bd85aa6ec195df948430c2a213b2b1f0253186d48d2bfb62d9a23ac0871c449c0bb29082aaac3b14d032b30ce8659cfebfba0187696a0d42b0d66281eb00a12bc710ad90b1fc66089f95fd4149c1090ac97d1db6a3514cdab90b8f5dc01ac7c5861fe674843fbc";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.7;"Aprovado com nota";236471;60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"F"
"dd76cafd7faa424a2317eee790ec127975f4e9d5b369f4c27ab0f0446e3f201e006337ba4822b69e3c2fcc6a30ef5234f8e5673b98a52185a172dfd107c821dfead25fba2f56d5b239ad2bdb0a3a002c16ce2494405be06c32cec68193105cd0662a5b1ad90763e21d25e134483ee20b0848015fd95f7eb3ea24cc13744cc5e8b9c03450d72e832384cbdbd591b4e7fb1834ccda1e7d70bf27eaa1c1d00783263c07c5bba297a005ddbe4f08c636c98b728d6760938b85f0fe3d45cf409614b14fa35cc0515c821beea6538484b4143d0457e7347e3ab65e263be690dd78a70e3a9096eb2bee400916dc7c566f15ea11f189447bf5c1a0f42a2361a5bb67f05a";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";236493;60;"Chamada Regular Sisu";2017;"Transferência";2017;"F"
"751a72ed3071279896f4ba257f0c242c0cc39e7c964850c47e101a5cde9551badb31cb53305ad19dbf76358f2df6d204bf7ba90a8ebb3070fe9715587e36fc407c341c6e27d09a445dc3a38680bb8ea1a32ee6811c254eb0c9682169afbd5016c1aba3b300c34400dd89fcd4a74724bdc2344008a56d9305d7b23751c036714a44d2c8d0b08f4a1bf1e8c28de4f7bd934895645bf82888172cd38339601c53a448b4e9df03993baa09c9a83a766e052780b55bfbcce150420b3f2c3d35f636394179a713d253bef5de78e810029d29656cf810b8926610126e52b34b175594a0d1e9ca712984c7ebb91c26c13bb67154c5ea13c2984ebdd9ded8b61894289fad";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;3.61;"Reprovado com nota";237097;60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"M"
"19294ad7086416efea792bbe94c220a76e465ec563c5ff316975fe57ee5ed219cfbf6871ecb713de23a449f7b8056d6be7641623a566892c2c61c9ffaaadd31755de7b67e599e29298ae3c47ee2a04fcb9ebe27e425d2b87c289db680802745811f1baa736646ece61a6d35fec4a8d014f282b40ea7a4f28a8906a9ea61d473a73c75906c336745f211d8eae88e06b7a98785f6e34a6e69fc920026b55aff78dc1ef246f974e63fce90bc87dff2b45e788b7d11618f956c7f70b82f710adfdf13512afe0e29498ea113cf762400e8376283722be0c7048279ae529bd4e841fc4683109e8626fa369c8c24ed2d2fc5d8710845eaee60aecd3ace6e2c3c7d72124";"BAEA";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.16;"Aprovado com nota";237097;60;"Chamada Regular Sisu";2017;"Aluno Regular";NA;"M"
"15d08486a058d201b5a089db01751c8000c659d4345535bd6b6e6ceb815288f6c308fdcd2ecc49c010f9f8f2d0346707865a67aeeb78bd66523b0c7b0649d817ae5f99f0f3db2f860a6b641d7c3eb51c5af12be8880eec20f069e2595d86beff429437cce16e94dd2b21bdfd82230f1dec85c80f100ccca15c1a3d1ca2e1f85ed73010c2b718dad83ad9232fb899cc0509d7a60a0a16027f0ccc3cb3fdf8ff2ecb84bb65d9135fbfca792e3442c01ca952c904516badf73b3f670126c44afc224d9846c658c1266270ac8e762e409164e5aeb2981023acd0146cb57b30fa83d6c8a40589b5d7bcef83942f514d392f116f6d3bdbbfbd77b778fa5df529766849";"BAEA";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";238537;60;"Lista de Espera Sisu";2017;"Aluno Regular";NA;"F"
"03bd1f546d5b3c11a4791054f8bfd6d50316289b3225dc8b608649388ca9b3d97d2f8139e231be0203899387308d698ab417d10e67f7436d1a03760e9f223bbaf4753acea87e42e2e138f871d0f8244e73eea4c815b6c8e4ac02f8dbfbade4472c7c517e29e9f0a4fdcd69166f8f95d3683a3db7b24bbf525d95dd548c391a05d5844e4a3a320fedc3112aadb2b7cdaed8f074ec8ac38e1c09e6d9f3ad85a25f4e0e26afb2f26e091139a5d1de7765dcc047a339c25279b1a499dc9e535245e1600aee7e571bbb61e5a51576598a63531657ff500481bc4d944f783473f48bbb16f22d544eb4e0e124e34d3698cb25ef14065b38bf1b5d042a06b1f3e2bd019c";"BAEA";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";238537;60;"Lista de Espera Sisu";2017;"Aluno Regular";NA;"F"
"d4e90cedc44b3206e12e9e6da681747ec5147b51a32217913f19bf7e0565bd284cfba9301a1a86d5ae41d02cebabcbd200493e04a35fe54f99507d9f24286aa3a41381a8808fd919fee750ab5c17034268b8a9e28a18919f04d5c8b06fd398c9b4909dad0360178ea6781d11bb9dcae7db60a0b494c4ff7bcaddf0198d897ca3505187af768d2f380cac06daecd0c2627a7660bb5228e54d58e565188e88e8c37d6a34129966ba5c363134d6fe5638bc1e09ecf928bb76e7cc0f79bfc2307450f4e6f606defb8cfc19a59812c61e1643f1b7124efd6b37b2e7ace5a565767336f47e198c99ffe70be3e61febac1d192bc43d0605cf803b1c36c4210cf33f8e4b";"BAEA";2019;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";238537;60;"Lista de Espera Sisu";2017;"Aluno Regular";NA;"F"
